index,split,y,task,左源投影,右源投影,公共源投影,左右源差,归一选择指数,左模板误差,右模板误差,最佳时间偏移
260,train,-1,1,-1.560025939520793,23.52358794677041,-0.6566961602265097,-25.0836138862912,-0.9999999601333378,223.97408354688287,198.04228683468327,0.0390625
261,train,-1,1,6.2178929431251655,-31.6841454091577,14.032061881722218,37.902038352282865,0.9999999736161955,394.80072862532273,395.75241165429003,0.0
263,train,-1,1,5.303537385410331,-1.4920335784422838,5.134577856664544,6.795570963852614,0.999999852845352,63.23909321328724,75.2345309213996,-0.0390625
264,train,-1,1,12.134510707280961,-5.851685695379642,-3.385298612549075,17.986196402660603,0.9999999444018111,105.74186106291803,109.04208485791689,0.0390625
265,train,-1,1,11.409364806281467,-27.600926317459407,-12.816922772432212,39.01029112374087,0.9999999743657393,290.45720704451116,290.45720704451116,0.0
266,train,1,1,-3.706410828781927,-0.5170364340580563,-3.5545601944355742,-3.189374394723871,-0.7551588645670378,68.65127249026314,68.65127249026314,-0.0390625
267,train,1,1,0.7834194426319417,-2.770615531150564,2.4034695296726816,3.5540349737825054,0.9999997186297472,44.87765920676258,46.476380091624215,0.0
268,train,-1,1,-9.767400733649588,4.530713623441743,-2.0280692719524067,-14.29811435709133,-0.9999999300607126,92.35893809792115,92.35893809792115,-0.0390625
269,train,-1,1,-4.685343009637067,-4.305402899776982,1.0531436337438487,-0.379940109860085,-0.04225901515059406,99.7296742580821,99.7296742580821,0.0
271,train,1,1,-4.837383913342948,-10.079819975271437,6.113613241529545,5.2424360619284895,0.35143554714662395,200.35083832567258,200.35083832567258,0.0
272,train,-1,1,3.953282581097257,-2.4443087897405964,2.2279901919339657,6.397591370837853,0.9999998436911979,32.32866813643222,41.300792079722605,-0.0390625
273,train,-1,1,-0.32102125287872924,2.2388684871302846,1.2655896280139582,-2.5598897400090137,-0.9999996093583274,21.409928163743007,16.00514628257933,0.0
274,train,1,1,16.130864124107955,-17.204715388817245,3.36981327955301,33.3355795129252,0.9999999700020225,130.9080041158394,141.74076284520473,0.0
275,train,-1,1,-1.929056155742052,-1.056504976685774,6.12201104442737,-0.8725511790562781,-0.29225691523181574,94.32708245980344,94.16018163516569,0.0
276,train,-1,1,-0.5528344630919454,1.3034560453448978,3.5681581700584184,-1.8562905084368433,-0.9999994612915076,37.174364105471554,33.7090383723275,-0.0390625
278,train,1,1,8.0326081665688,1.7821584218134345,-2.6786212148628445,6.250449744755365,0.636841340201885,111.4168233841169,115.03225977787574,0.0390625
279,train,-1,1,-3.2815180083845754,-0.8821042123196152,4.533202019732511,-2.39941379606496,-0.5762802417215717,83.96606830312149,83.04338519919393,0.0
280,train,-1,1,11.142441791883915,-5.352509513573422,-0.8359670386681273,16.494951305457338,0.999999939375393,84.80810294924234,94.26097166258113,0.0
281,train,1,1,2.38180144206208,1.2590920048504093,2.401232276932753,1.1227094372116708,0.30836088592563793,30.861096769637307,33.35604225528789,0.0390625
282,train,-1,1,13.223947776774587,-9.7367297727883,5.35226762900795,22.960677549562888,0.9999999564472801,72.8547977451187,100.85342401451376,0.0390625
283,train,-1,1,-0.8889609235128025,-1.9822649551917653,2.793217503599438,1.0933040316789628,0.38077939426794327,53.19432611661917,53.569572290789345,0.0
285,train,-1,1,1.8726488714114649,-0.7143674850857377,1.9847987211548013,2.5870163564972026,0.9999996134544681,27.101123400409946,31.02896465086339,-0.0390625
286,train,-1,1,1.7966258530109287,-1.5789563386394112,-0.4985801330982141,3.3755821916503397,0.9999997037548941,19.32561505648896,19.32914543845682,0.0
288,train,-1,1,-5.340224760926557,-2.358400096099773,6.587388227825586,-2.9818246648267843,-0.38731907748255523,138.69365430176617,138.32893537590587,0.0390625
289,train,-1,1,6.818101025554964,3.6386508051930133,6.137918371926838,3.1794502203619506,0.3040571267031204,71.1542294769412,79.59708533731519,0.0
290,train,1,1,-0.8833730157567932,0.10098654284158759,0.3927979337841909,-0.9843595585983808,-0.9999989841120804,14.677708374491775,14.677708374491775,0.0390625
292,train,-1,1,0.26965923146291426,0.9802826024409285,1.849523872640386,-0.7106233709780142,-0.568524697052411,22.766616487653042,21.532492942941122,0.0390625
293,train,1,1,0.02048362501028445,-0.8197274107519016,-2.2705618872927507,0.840211035762186,0.9999988098242378,38.49908639618398,38.49908639618398,0.0
294,train,-1,1,-0.4628288755819938,0.9154980271270203,1.8053339130526687,-1.3783269027090141,-0.9999992744832359,21.896460583969567,19.63503107580336,-0.0390625
295,train,1,1,1.145678282633301,0.1372031820825,1.736096415882101,1.008475100550801,0.7861009315254849,21.12618946114374,22.99051822427572,-0.0390625
