task,direction,channel,time_s,amplitude
1,-1,F4,0.796875,5.8552469230289255
1,-1,F4,0.80078125,5.195622143721227
1,1,F3,-0.19921875,2.934178032895349
1,1,F3,-0.1953125,3.061656760888365
1,1,F3,-0.19140625,3.2741776178337147
1,1,F3,-0.1875,3.463148052685929
1,1,F3,-0.18359375,3.542959731126425
1,1,F3,-0.1796875,3.486946796148163
1,1,F3,-0.17578125,3.2991747483880216
1,1,F3,-0.171875,3.1975524656853764
1,1,F3,-0.16796875,2.9969246619177783
1,1,F3,-0.1640625,2.812653911042879
1,1,F3,-0.16015625,2.6945206087826152
1,1,F3,-0.15625,2.4411131965309925
1,1,F3,-0.15234375,2.289140022823339
1,1,F3,-0.1484375,2.12200776662793
1,1,F3,-0.14453125,1.8017940531118841
1,1,F3,-0.140625,1.4744320158807303
1,1,F3,-0.13671875,1.105160406300418
1,1,F3,-0.1328125,0.7357568701427577
1,1,F3,-0.12890625,0.377096907717952
1,1,F3,-0.125,-0.036870183389816916
1,1,F3,-0.12109375,-0.5112240429424609
1,1,F3,-0.1171875,-1.0275110895277717
1,1,F3,-0.11328125,-1.4540930648604697
1,1,F3,-0.109375,-1.5944581793224735
1,1,F3,-0.10546875,-1.4755221530818536
1,1,F3,-0.1015625,-1.1094130362199706
1,1,F3,-0.09765625,-0.4562487534347345
1,1,F3,-0.09375,0.26290624140797997
1,1,F3,-0.08984375,0.9096908583807315
1,1,F3,-0.0859375,1.3625096410578512
1,1,F3,-0.08203125,1.5515520274971657
1,1,F3,-0.078125,1.4066935309054889
1,1,F3,-0.07421875,0.9566475480076836
1,1,F3,-0.0703125,0.39212008414639477
1,1,F3,-0.06640625,-0.1557572086444695
1,1,F3,-0.0625,-0.5576708393866074
1,1,F3,-0.05859375,-0.8101926074185173
1,1,F3,-0.0546875,-0.8998599620828026
1,1,F3,-0.05078125,-0.9779963037862431
1,1,F3,-0.046875,-1.0955536985359753
1,1,F3,-0.04296875,-1.2896296536860121
1,1,F3,-0.0390625,-1.7223995550704898
1,1,F3,-0.03515625,-2.319841616039224
1,1,F3,-0.03125,-3.1012522779723186
1,1,F3,-0.02734375,-3.9062598343633645
1,1,F3,-0.0234375,-4.4863523942081045
1,1,F3,-0.01953125,-4.851230052121171
1,1,F3,-0.015625,-5.038751451456099
1,1,F3,-0.01171875,-5.089314044981215
1,1,F3,-0.0078125,-5.0333212984310505
1,1,F3,-0.00390625,-4.95179125697082
1,1,F3,0.0,-4.921801362330187
1,1,F3,0.00390625,-4.9277129709986225
1,1,F3,0.0078125,-4.985981508016344
1,1,F3,0.01171875,-5.073587027405113
1,1,F3,0.015625,-5.072143199362269
1,1,F3,0.01953125,-4.963581753789855
1,1,F3,0.0234375,-4.727007413643077
1,1,F3,0.02734375,-4.488841225887713
1,1,F3,0.03125,-4.416613062485045
1,1,F3,0.03515625,-4.438352244817781
1,1,F3,0.0390625,-4.669858721032002
1,1,F3,0.04296875,-4.99740621336349
1,1,F3,0.046875,-5.24424961831978
1,1,F3,0.05078125,-5.528811802151698
1,1,F3,0.0546875,-5.773414204116625
1,1,F3,0.05859375,-6.045825595176529
1,1,F3,0.0625,-6.339153133017982
1,1,F3,0.06640625,-6.603671267710919
1,1,F3,0.0703125,-6.852359630134241
1,1,F3,0.07421875,-7.019171475245653
1,1,F3,0.078125,-7.131794384640908
1,1,F3,0.08203125,-7.212107636605575
1,1,F3,0.0859375,-7.364648761756422
1,1,F3,0.08984375,-7.581565163392289
1,1,F3,0.09375,-7.867124118436477
1,1,F3,0.09765625,-8.154632071837268
1,1,F3,0.1015625,-8.443090643680861
1,1,F3,0.10546875,-8.77463859756036
1,1,F3,0.109375,-9.05153203553554
1,1,F3,0.11328125,-9.435299441714417
1,1,F3,0.1171875,-9.849232479934146
1,1,F3,0.12109375,-10.27120360893749
1,1,F3,0.125,-10.754516975101142
1,1,F3,0.12890625,-11.1671030373227
1,1,F3,0.1328125,-11.561063685358445
1,1,F3,0.13671875,-11.829449595624967
1,1,F3,0.140625,-11.991147162557272
1,1,F3,0.14453125,-12.139238557018881
1,1,F3,0.1484375,-12.180998083737126
1,1,F3,0.15234375,-12.235316149160154
1,1,F3,0.15625,-12.363739172265515
1,1,F3,0.16015625,-12.620199609137426
1,1,F3,0.1640625,-12.984857507199752
1,1,F3,0.16796875,-13.334813329138242
1,1,F3,0.171875,-13.550852467197934
1,1,F3,0.17578125,-13.417165187177902
1,1,F3,0.1796875,-13.091589215720969
1,1,F3,0.18359375,-12.70275052797804
1,1,F3,0.1875,-12.410568786660953
1,1,F3,0.19140625,-12.331713464175461
1,1,F3,0.1953125,-12.474716517879358
1,1,F3,0.19921875,-12.977083579320697
1,1,F3,0.203125,-13.589145255400354
1,1,F3,0.20703125,-14.276747020913863
1,1,F3,0.2109375,-14.914948047117624
1,1,F3,0.21484375,-15.284604913529208
1,1,F3,0.21875,-15.54107377911718
1,1,F3,0.22265625,-15.642037549513775
1,1,F3,0.2265625,-15.583431354194385
1,1,F3,0.23046875,-15.375466185535721
1,1,F3,0.234375,-15.15555038077456
1,1,F3,0.23828125,-15.111855117426678
1,1,F3,0.2421875,-15.195881038224645
1,1,F3,0.24609375,-15.462201398764677
1,1,F3,0.25,-15.773975024276439
1,1,F3,0.25390625,-16.05106188965108
1,1,F3,0.2578125,-16.2950404519788
1,1,F3,0.26171875,-16.224272024821712
1,1,F3,0.265625,-15.910886711592116
1,1,F3,0.26953125,-15.548812723865328
1,1,F3,0.2734375,-15.148592635350166
1,1,F3,0.27734375,-14.83877370385716
1,1,F3,0.28125,-14.725412922622795
1,1,F3,0.28515625,-14.758348896615658
1,1,F3,0.2890625,-14.908288039603043
1,1,F3,0.29296875,-15.121318115398529
1,1,F3,0.296875,-15.255940304338218
1,1,F3,0.30078125,-15.249852121321243
1,1,F3,0.3046875,-15.068724622814829
1,1,F3,0.30859375,-14.709926051947404
1,1,F3,0.3125,-14.1806034500833
1,1,F3,0.31640625,-13.727138863876544
1,1,F3,0.3203125,-13.52486911667145
1,1,F3,0.32421875,-13.55623741117594
1,1,F3,0.328125,-13.895711871016694
1,1,F3,0.33203125,-14.32071045680571
1,1,F3,0.3359375,-14.658294162793133
1,1,F3,0.33984375,-14.875725111868839
1,1,F3,0.34375,-14.9315452928236
1,1,F3,0.34765625,-14.78866432927596
1,1,F3,0.3515625,-14.444521726440232
1,1,F3,0.35546875,-14.230699486307874
1,1,F3,0.359375,-14.242938762643703
1,1,F3,0.36328125,-14.398065712584708
1,1,F3,0.3671875,-14.749531772636992
1,1,F3,0.37109375,-15.13505081363917
1,1,F3,0.375,-15.598170369266125
1,1,F3,0.37890625,-16.17067116938223
1,1,F3,0.3828125,-16.69049885171507
1,1,F3,0.38671875,-17.239039192855863
1,1,F3,0.390625,-17.684981103279366
1,1,F3,0.39453125,-18.03885965444484
1,1,F3,0.3984375,-18.30973939733289
1,1,F3,0.40234375,-18.407634443477427
1,1,F3,0.40625,-18.508385448047477
1,1,F3,0.41015625,-18.546080717458693
1,1,F3,0.4140625,-18.72052312500048
1,1,F3,0.41796875,-19.1796122285075
1,1,F3,0.421875,-19.90793465933789
1,1,F3,0.42578125,-20.96632780528053
1,1,F3,0.4296875,-22.04764572147288
1,1,F3,0.43359375,-23.05850099319883
1,1,F3,0.4375,-23.848216621767733
1,1,F3,0.44140625,-24.201629820026632
1,1,F3,0.4453125,-24.288926890606753
1,1,F3,0.44921875,-24.135705826497464
1,1,F3,0.453125,-23.835718063458522
1,1,F3,0.45703125,-23.518075622988725
1,1,F3,0.4609375,-23.186248710159937
1,1,F3,0.46484375,-22.98641215148517
1,1,F3,0.46875,-22.961774912221443
1,1,F3,0.47265625,-23.010641880399
1,1,F3,0.4765625,-23.139972536597718
1,1,F3,0.48046875,-23.37820429961117
1,1,F3,0.484375,-23.612805364515438
1,1,F3,0.48828125,-23.889982223346337
1,1,F3,0.4921875,-24.15932793297278
1,1,F3,0.49609375,-24.316825158516295
1,1,F3,0.5,-24.505555905894997
1,1,F3,0.50390625,-24.566023528604262
1,1,F3,0.5078125,-24.460229043982388
1,1,F3,0.51171875,-24.417229420209864
1,1,F3,0.515625,-24.381306389347507
1,1,F3,0.51953125,-24.394457098628184
1,1,F3,0.5234375,-24.484817359386838
1,1,F3,0.52734375,-24.483786849780508
1,1,F3,0.53125,-24.48336317335366
1,1,F3,0.53515625,-24.37860397453141
1,1,F3,0.5390625,-24.077074052452726
1,1,F3,0.54296875,-23.834667295688455
1,1,F3,0.546875,-23.625326315159146
1,1,F3,0.55078125,-23.523192966207585
1,1,F3,0.5546875,-23.45700941093171
1,1,F3,0.55859375,-23.280860301493988
1,1,F3,0.5625,-23.071550198925728
1,1,F3,0.56640625,-22.762917048706765
1,1,F3,0.5703125,-22.528230629122348
1,1,F3,0.57421875,-22.285968167520792
1,1,F3,0.578125,-21.99078385494561
1,1,F3,0.58203125,-21.778376650065468
1,1,F3,0.5859375,-21.426156985568014
1,1,F3,0.58984375,-21.18585060191328
1,1,F3,0.59375,-21.04770246177781
1,1,F3,0.59765625,-20.780169835623184
1,1,F3,0.6015625,-20.534920460151085
1,1,F3,0.60546875,-20.178427677109894
1,1,F3,0.609375,-19.741851219095196
1,1,F3,0.61328125,-19.206529274205295
1,1,F3,0.6171875,-18.48257091659634
1,1,F3,0.62109375,-17.69385053960009
1,1,F3,0.625,-16.961786648940247
1,1,F3,0.62890625,-16.353101437038045
1,1,F3,0.6328125,-15.881044489561582
1,1,F3,0.63671875,-15.485322339561803
1,1,F3,0.640625,-15.07728501106518
1,1,F3,0.64453125,-14.770747378106629
1,1,F3,0.6484375,-14.493481969425538
1,1,F3,0.65234375,-14.299278296347952
1,1,F3,0.65625,-14.227590253727943
1,1,F3,0.66015625,-14.023112647256186
1,1,F3,0.6640625,-13.78208776097739
1,1,F3,0.66796875,-13.424782498990284
1,1,F3,0.671875,-12.995650070078824
1,1,F3,0.67578125,-12.620922196025978
1,1,F3,0.6796875,-12.261058090096437
1,1,F3,0.68359375,-12.087651839729862
1,1,F3,0.6875,-12.019121062826898
1,1,F3,0.69140625,-12.112773840883905
1,1,F3,0.6953125,-12.232580755883797
1,1,F3,0.69921875,-12.289443641722169
1,1,F3,0.703125,-12.365617963356977
1,1,F3,0.70703125,-12.211485154841053
1,1,F3,0.7109375,-11.931604566496341
1,1,F3,0.71484375,-11.521117812279517
1,1,F3,0.71875,-10.977707482821822
1,1,F3,0.72265625,-10.410817699187009
1,1,F3,0.7265625,-9.813879488734022
1,1,F3,0.73046875,-9.301569510150836
1,1,F3,0.734375,-8.788170410479056
1,1,F3,0.73828125,-8.238186863441188
1,1,F3,0.7421875,-7.665898690611264
1,1,F3,0.74609375,-7.076973819886061
1,1,F3,0.75,-6.556090769460537
1,1,F3,0.75390625,-6.073176178929319
1,1,F3,0.7578125,-5.7368122334817
1,1,F3,0.76171875,-5.606181553102554
1,1,F3,0.765625,-5.533746910554221
1,1,F3,0.76953125,-5.4254047646482775
1,1,F3,0.7734375,-5.16471493070017
1,1,F3,0.77734375,-4.828639850857659
1,1,F3,0.78125,-4.497416530934339
1,1,F3,0.78515625,-4.183670832553526
1,1,F3,0.7890625,-3.9933863252156807
1,1,F3,0.79296875,-3.95725349792266
1,1,F3,0.796875,-3.9510338270851415
1,1,F3,0.80078125,-3.84217418547649
1,1,Fz,-0.19921875,-2.80260905833706
1,1,Fz,-0.1953125,-2.335948429910045
1,1,Fz,-0.19140625,-1.692920727103884
1,1,Fz,-0.1875,-1.0324378449301808
1,1,Fz,-0.18359375,-0.5392610064452011
1,1,Fz,-0.1796875,-0.2465214210991804
1,1,Fz,-0.17578125,-0.20003366329407613
1,1,Fz,-0.171875,-0.1359909788201017
1,1,Fz,-0.16796875,-0.15015152070338067
1,1,Fz,-0.1640625,-0.17805000014358502
1,1,Fz,-0.16015625,-0.13338630495250525
1,1,Fz,-0.15625,-0.20720670160129662
1,1,Fz,-0.15234375,-0.222361239476232
1,1,Fz,-0.1484375,-0.3296166317174618
1,1,Fz,-0.14453125,-0.5658012035205169
1,1,Fz,-0.140625,-0.7779451653941792
1,1,Fz,-0.13671875,-1.0495039731007516
1,1,Fz,-0.1328125,-1.3016092373908252
1,1,Fz,-0.12890625,-1.532140011990516
1,1,Fz,-0.125,-1.7523845210909628
1,1,Fz,-0.12109375,-1.9642876375774443
1,1,Fz,-0.1171875,-2.1910211556481753
1,1,Fz,-0.11328125,-2.294836219437622
1,1,Fz,-0.109375,-2.161831896740427
1,1,Fz,-0.10546875,-1.904392546186223
1,1,Fz,-0.1015625,-1.4809724692066641
1,1,Fz,-0.09765625,-0.836726915622557
1,1,Fz,-0.09375,-0.11996879273187552
1,1,Fz,-0.08984375,0.6053515329250179
1,1,Fz,-0.0859375,1.1429509744501216
1,1,Fz,-0.08203125,1.4906718934830643
1,1,Fz,-0.078125,1.6072145093261319
1,1,Fz,-0.07421875,1.5022963339322752
1,1,Fz,-0.0703125,1.347540195448412
1,1,Fz,-0.06640625,1.250209034952813
1,1,Fz,-0.0625,1.3085772767560888
1,1,Fz,-0.05859375,1.4179797706023556
1,1,Fz,-0.0546875,1.7028807247416746
1,1,Fz,-0.05078125,1.9750413129941993
1,1,Fz,-0.046875,2.1748036551598946
1,1,Fz,-0.04296875,2.3497318668963256
1,1,Fz,-0.0390625,2.2379933585379876
1,1,Fz,-0.03515625,1.913384796646999
1,1,Fz,-0.03125,1.3878339497451475
1,1,Fz,-0.02734375,0.8430057190551121
1,1,Fz,-0.0234375,0.47061930441877986
1,1,Fz,-0.01953125,0.3346004379780182
1,1,Fz,-0.015625,0.41632010698703126
1,1,Fz,-0.01171875,0.6230107631491717
1,1,Fz,-0.0078125,0.9155608761504842
1,1,Fz,-0.00390625,1.122338879835861
1,1,Fz,0.0,1.1970258370074638
1,1,Fz,0.00390625,1.2219091953968215
1,1,Fz,0.0078125,1.2489969757109438
1,1,Fz,0.01171875,1.275476533284471
1,1,Fz,0.015625,1.4004403668856418
1,1,Fz,0.01953125,1.6998224881118935
1,1,Fz,0.0234375,2.14099476489069
1,1,Fz,0.02734375,2.683570247531751
1,1,Fz,0.03125,3.1779992262362233
1,1,Fz,0.03515625,3.4909391646384846
1,1,Fz,0.0390625,3.5402968334926674
1,1,Fz,0.04296875,3.3778080868246
1,1,Fz,0.046875,3.134294496100855
1,1,Fz,0.05078125,2.8712675941692036
1,1,Fz,0.0546875,2.709903678931996
1,1,Fz,0.05859375,2.587834806799565
1,1,Fz,0.0625,2.4886394311168907
1,1,Fz,0.06640625,2.4528623350614907
1,1,Fz,0.0703125,2.4971329873949712
1,1,Fz,0.07421875,2.630166593269546
1,1,Fz,0.078125,2.811148450810773
1,1,Fz,0.08203125,3.050836371881777
1,1,Fz,0.0859375,3.1478931302719406
1,1,Fz,0.08984375,3.2114711063559156
1,1,Fz,0.09375,3.225388348580255
1,1,Fz,0.09765625,3.2165054713649623
1,1,Fz,0.1015625,3.2852446504323067
1,1,Fz,0.10546875,3.2198893469246794
1,1,Fz,0.109375,3.148588919130228
1,1,Fz,0.11328125,2.9342828962027454
1,1,Fz,0.1171875,2.6576615057591173
1,1,Fz,0.12109375,2.4339407864215863
1,1,Fz,0.125,2.212699228751514
1,1,Fz,0.12890625,2.230712592623737
1,1,Fz,0.1328125,2.2604129714486105
1,1,Fz,0.13671875,2.281053383933523
1,1,Fz,0.140625,2.3755115559141773
1,1,Fz,0.14453125,2.390996122623608
1,1,Fz,0.1484375,2.4163360654231507
1,1,Fz,0.15234375,2.39588474844395
1,1,Fz,0.15625,2.3358239272268455
1,1,Fz,0.16015625,2.1808145136120642
1,1,Fz,0.1640625,2.0191636044482237
1,1,Fz,0.16796875,2.0673223681618427
1,1,Fz,0.171875,2.344584374615247
1,1,Fz,0.17578125,3.0054390313012376
1,1,Fz,0.1796875,3.828533594101791
1,1,Fz,0.18359375,4.637715244350679
1,1,Fz,0.1875,5.333096500123881
1,1,Fz,0.19140625,5.76016674070385
1,1,Fz,0.1953125,5.914143073379215
1,1,Fz,0.19921875,5.78132206041815
1,1,Fz,0.203125,5.5666315995739755
1,1,Fz,0.20703125,5.30897153672832
1,1,Fz,0.2109375,5.109016691963508
1,1,Fz,0.21484375,5.080228393597839
1,1,Fz,0.21875,5.165844380403481
1,1,Fz,0.22265625,5.373632211847693
1,1,Fz,0.2265625,5.616804626250202
1,1,Fz,0.23046875,5.906433198919857
1,1,Fz,0.234375,6.198864756134492
1,1,Fz,0.23828125,6.430012189273386
1,1,Fz,0.2421875,6.5468829061618985
1,1,Fz,0.24609375,6.467917158225106
1,1,Fz,0.25,6.396141556750973
1,1,Fz,0.25390625,6.33319785185917
1,1,Fz,0.2578125,6.361951297113339
1,1,Fz,0.26171875,6.708570545240069
1,1,Fz,0.265625,7.227650054857778
1,1,Fz,0.26953125,7.849270520253855
1,1,Fz,0.2734375,8.507359382329998
1,1,Fz,0.27734375,9.0839432455654
1,1,Fz,0.28125,9.48209803056748
1,1,Fz,0.28515625,9.709551896815748
1,1,Fz,0.2890625,9.870480738997987
1,1,Fz,0.29296875,9.981352005843938
1,1,Fz,0.296875,10.140571036929076
1,1,Fz,0.30078125,10.566990383826532
1,1,Fz,0.3046875,11.268414533172134
1,1,Fz,0.30859375,12.144501630573943
1,1,Fz,0.3125,13.133359237450055
1,1,Fz,0.31640625,13.989533185556596
1,1,Fz,0.3203125,14.626311909248638
1,1,Fz,0.32421875,14.991235659364792
1,1,Fz,0.328125,15.035353281137352
1,1,Fz,0.33203125,14.920081733001211
1,1,Fz,0.3359375,14.73161256770242
1,1,Fz,0.33984375,14.559755984963582
1,1,Fz,0.34375,14.485782167335609
1,1,Fz,0.34765625,14.601182478880911
1,1,Fz,0.3515625,14.924442190773089
1,1,Fz,0.35546875,15.186380278002853
1,1,Fz,0.359375,15.302465182148541
1,1,Fz,0.36328125,15.29473937339694
1,1,Fz,0.3671875,15.06201164449932
1,1,Fz,0.37109375,14.737235268767188
1,1,Fz,0.375,14.286444843488729
1,1,Fz,0.37890625,13.656586787666631
1,1,Fz,0.3828125,12.995109975468974
1,1,Fz,0.38671875,12.317193137259084
1,1,Fz,0.390625,11.760781956653414
1,1,Fz,0.39453125,11.304074533560472
1,1,Fz,0.3984375,11.0137481961073
1,1,Fz,0.40234375,10.957176596176165
1,1,Fz,0.40625,10.995046367629241
1,1,Fz,0.41015625,11.185397799659631
1,1,Fz,0.4140625,11.241751006184316
1,1,Fz,0.41796875,11.098605864744775
1,1,Fz,0.421875,10.752184863424082
1,1,Fz,0.42578125,10.045961137060852
1,1,Fz,0.4296875,9.330122446891918
1,1,Fz,0.43359375,8.674622642956312
1,1,Fz,0.4375,8.166594873886181
1,1,Fz,0.44140625,7.980404421142807
1,1,Fz,0.4453125,8.013697298869586
1,1,Fz,0.44921875,8.228132609772945
1,1,Fz,0.453125,8.482364175072835
1,1,Fz,0.45703125,8.707251816847984
1,1,Fz,0.4609375,8.862750830166958
1,1,Fz,0.46484375,8.904744009432408
1,1,Fz,0.46875,8.76888892478257
1,1,Fz,0.47265625,8.483233113901548
1,1,Fz,0.4765625,8.213034295333669
1,1,Fz,0.48046875,7.915798754896979
1,1,Fz,0.484375,7.6830134145924625
1,1,Fz,0.48828125,7.6282192369385715
1,1,Fz,0.4921875,7.740333355026908
1,1,Fz,0.49609375,8.016160143179016
1,1,Fz,0.5,8.287433769998202
1,1,Fz,0.50390625,8.607192082580706
1,1,Fz,0.5078125,8.95299100786336
1,1,Fz,0.51171875,9.05485725862767
1,1,Fz,0.515625,9.11973699840448
1,1,Fz,0.51953125,9.19622646999335
1,1,Fz,0.5234375,9.164120254904294
1,1,Fz,0.52734375,9.276810098391781
1,1,Fz,0.53125,9.426199134524856
1,1,Fz,0.53515625,9.672687936437097
1,1,Fz,0.5390625,10.20836392269082
1,1,Fz,0.54296875,10.767631782279956
1,1,Fz,0.546875,11.32445738892462
1,1,Fz,0.55078125,11.757441930618146
1,1,Fz,0.5546875,12.068871177880636
1,1,Fz,0.55859375,12.431113823928833
1,1,Fz,0.5625,12.765246075524626
1,1,Fz,0.56640625,13.12295352910869
1,1,Fz,0.5703125,13.407727006224839
1,1,Fz,0.57421875,13.660535655279952
1,1,Fz,0.578125,13.958204782959687
1,1,Fz,0.58203125,14.225528208264148
1,1,Fz,0.5859375,14.578418702352035
1,1,Fz,0.58984375,14.852066959119306
1,1,Fz,0.59375,15.071906298990525
1,1,Fz,0.59765625,15.463595222879018
1,1,Fz,0.6015625,15.951160461936325
1,1,Fz,0.60546875,16.515874225760584
1,1,Fz,0.609375,17.181077727485466
1,1,Fz,0.61328125,17.92071957258235
1,1,Fz,0.6171875,18.606323783341086
1,1,Fz,0.62109375,19.226859459158977
1,1,Fz,0.625,19.800567002247245
1,1,Fz,0.62890625,20.295818230805104
1,1,Fz,0.6328125,20.71823714151249
1,1,Fz,0.63671875,21.204515369865245
1,1,Fz,0.640625,21.821317077739945
1,1,Fz,0.64453125,22.392463448197624
1,1,Fz,0.6484375,23.077865709934738
1,1,Fz,0.65234375,23.770423733983755
1,1,Fz,0.65625,24.35918033702518
1,1,Fz,0.66015625,25.001046566155452
1,1,Fz,0.6640625,25.530741085371186
1,1,Fz,0.66796875,26.119346874774195
1,1,Fz,0.671875,26.6799190478587
1,1,Fz,0.67578125,27.159273553173307
1,1,Fz,0.6796875,27.637153850145587
1,1,Fz,0.68359375,27.900640980493677
1,1,Fz,0.6875,28.131341275818006
1,1,Fz,0.69140625,28.222799243229954
1,1,Fz,0.6953125,28.24012029392145
1,1,Fz,0.69921875,28.300205492282462
1,1,Fz,0.703125,28.331493586589247
1,1,Fz,0.70703125,28.533566513148156
1,1,Fz,0.7109375,28.768582408840988
1,1,Fz,0.71484375,29.135697775391424
1,1,Fz,0.71875,29.65173158306052
1,1,Fz,0.72265625,30.192075530190966
1,1,Fz,0.7265625,30.85032376979491
1,1,Fz,0.73046875,31.4345010355622
1,1,Fz,0.734375,31.97712260586005
1,1,Fz,0.73828125,32.53861163085828
1,1,Fz,0.7421875,33.06342912234062
1,1,Fz,0.74609375,33.53636285570906
1,1,Fz,0.75,33.904234455132226
1,1,Fz,0.75390625,34.212057857411665
1,1,Fz,0.7578125,34.409847115950996
1,1,Fz,0.76171875,34.53178015234964
1,1,Fz,0.765625,34.58695143188589
1,1,Fz,0.76953125,34.585827021478615
1,1,Fz,0.7734375,34.68835568729848
1,1,Fz,0.77734375,34.87360133837825
1,1,Fz,0.78125,35.09038165455176
1,1,Fz,0.78515625,35.28907227297011
1,1,Fz,0.7890625,35.443128810210105
1,1,Fz,0.79296875,35.58707837612094
1,1,Fz,0.796875,35.75524584904146
1,1,Fz,0.80078125,35.95078986363527
1,1,F4,-0.19921875,1.209625826493944
1,1,F4,-0.1953125,1.5083077284512472
1,1,F4,-0.19140625,1.8812289231712942
1,1,F4,-0.1875,2.2211602996933357
1,1,F4,-0.18359375,2.481117522102911
1,1,F4,-0.1796875,2.5377617589102472
1,1,F4,-0.17578125,2.396613416330641
1,1,F4,-0.171875,2.324408263082477
1,1,F4,-0.16796875,2.197897765388663
1,1,F4,-0.1640625,2.030236858459036
1,1,F4,-0.16015625,1.8851307542463913
1,1,F4,-0.15625,1.5693691941488432
1,1,F4,-0.15234375,1.2602329823542786
1,1,F4,-0.1484375,0.9094759881245256
1,1,F4,-0.14453125,0.4908119195355014
1,1,F4,-0.140625,0.16138269416826023
1,1,F4,-0.13671875,-0.18365449593900895
1,1,F4,-0.1328125,-0.478549821288482
1,1,F4,-0.12890625,-0.7469437470774258
1,1,F4,-0.125,-1.0567061961587523
1,1,F4,-0.12109375,-1.367366274887532
1,1,F4,-0.1171875,-1.7070641765793781
1,1,F4,-0.11328125,-1.8913397848680025
1,1,F4,-0.109375,-1.7941208585484574
1,1,F4,-0.10546875,-1.5924449366026376
1,1,F4,-0.1015625,-1.2839577228932062
1,1,F4,-0.09765625,-0.8749231858692539
1,1,F4,-0.09375,-0.43453234498724086
1,1,F4,-0.08984375,-0.011409675363878435
1,1,F4,-0.0859375,0.2133097308014137
1,1,F4,-0.08203125,0.3217522458108899
1,1,F4,-0.078125,0.2590092852811515
1,1,F4,-0.07421875,0.0924814182929874
1,1,F4,-0.0703125,-0.10550690968653176
1,1,F4,-0.06640625,-0.3226747320385896
1,1,F4,-0.0625,-0.3926510027926166
1,1,F4,-0.05859375,-0.4736430272938827
1,1,F4,-0.0546875,-0.3535576688950145
1,1,F4,-0.05078125,-0.1589807739441493
1,1,F4,-0.046875,-0.01601089045966622
1,1,F4,-0.04296875,0.14868848016870392
1,1,F4,-0.0390625,0.0786203462657721
1,1,F4,-0.03515625,-0.13394468460863337
1,1,F4,-0.03125,-0.5375090455922664
1,1,F4,-0.02734375,-1.0561339996786667
1,1,F4,-0.0234375,-1.5233912976870194
1,1,F4,-0.01953125,-1.831299851763485
1,1,F4,-0.015625,-1.9680704966809883
1,1,F4,-0.01171875,-1.993380335568071
1,1,F4,-0.0078125,-1.927234847821282
1,1,F4,-0.00390625,-1.96162061570822
1,1,F4,0.0,-2.1092784792534482
1,1,F4,0.00390625,-2.266815434518057
1,1,F4,0.0078125,-2.3364505220180276
1,1,F4,0.01171875,-2.420644189277959
1,1,F4,0.015625,-2.4330769787033453
1,1,F4,0.01953125,-2.2221223951945754
1,1,F4,0.0234375,-1.9531467061225476
1,1,F4,0.02734375,-1.6200143718688802
1,1,F4,0.03125,-1.3006695754486217
1,1,F4,0.03515625,-1.1514314892194584
1,1,F4,0.0390625,-1.2518755040302572
1,1,F4,0.04296875,-1.5617751226955672
1,1,F4,0.046875,-1.9375022539631503
1,1,F4,0.05078125,-2.319192218480959
1,1,F4,0.0546875,-2.5314447989386437
1,1,F4,0.05859375,-2.641266057280476
1,1,F4,0.0625,-2.77757042755352
1,1,F4,0.06640625,-2.9377114701606155
1,1,F4,0.0703125,-3.0895306617733262
1,1,F4,0.07421875,-3.2448528049975045
1,1,F4,0.078125,-3.4463204377914014
1,1,F4,0.08203125,-3.59731949165677
1,1,F4,0.0859375,-3.838510398817551
1,1,F4,0.08984375,-4.0635352757303345
1,1,F4,0.09375,-4.304221878951199
1,1,F4,0.09765625,-4.550899746945242
1,1,F4,0.1015625,-4.691149418047836
1,1,F4,0.10546875,-5.02788700345781
1,1,F4,0.109375,-5.38464877355845
1,1,F4,0.11328125,-5.829193578567394
1,1,F4,0.1171875,-6.3926987044885735
1,1,F4,0.12109375,-6.905329579470475
1,1,F4,0.125,-7.431756881929914
1,1,F4,0.12890625,-7.712707949758464
1,1,F4,0.1328125,-7.944585091227884
1,1,F4,0.13671875,-8.184105902836162
1,1,F4,0.140625,-8.234113037541112
1,1,F4,0.14453125,-8.368139366234429
1,1,F4,0.1484375,-8.538028035871426
1,1,F4,0.15234375,-8.722093616662123
1,1,F4,0.15625,-8.980457244862349
1,1,F4,0.16015625,-9.294286915904802
1,1,F4,0.1640625,-9.620965763435757
1,1,F4,0.16796875,-9.765075689114902
1,1,F4,0.171875,-9.720897056397948
1,1,F4,0.17578125,-9.400803205876306
1,1,F4,0.1796875,-8.851513501392217
1,1,F4,0.18359375,-8.30691766340854
1,1,F4,0.1875,-7.916685300408899
1,1,F4,0.19140625,-7.779857341420054
1,1,F4,0.1953125,-7.921879941942403
1,1,F4,0.19921875,-8.271979913068867
1,1,F4,0.203125,-8.622802038875081
1,1,F4,0.20703125,-8.942968375486153
1,1,F4,0.2109375,-9.220246092688724
1,1,F4,0.21484375,-9.415377716544533
1,1,F4,0.21875,-9.568127086020672
1,1,F4,0.22265625,-9.653752157595436
1,1,F4,0.2265625,-9.788533848362684
1,1,F4,0.23046875,-9.974628616676933
1,1,F4,0.234375,-10.184489068543206
1,1,F4,0.23828125,-10.41530090566754
