task,direction,channel,time_s,train_observed,heldout_observed,fitted
2,-1,F3,0.015625,6.094488116377156,-9.086395372349088,-0.18340510108903177
2,-1,F3,0.01953125,5.973577470487201,-9.942428599384586,-0.2819539289231888
2,-1,F3,0.0234375,5.878561617812397,-10.686311336534596,-0.39948386392704743
2,-1,F3,0.02734375,5.854507116686316,-11.331700154937494,-0.5350086124951827
2,-1,F3,0.03125,6.024042626387169,-11.680833944917177,-0.6875767372286948
2,-1,F3,0.03515625,6.328348081902444,-11.881780520977989,-0.8562709600001547
2,-1,F3,0.0390625,6.905732842911895,-12.083173034457216,-1.040207414307731
2,-1,F3,0.04296875,7.610509344119954,-12.239167709575462,-1.238534857339748
2,-1,F3,0.046875,8.297969245461365,-12.339957807154804,-1.4504338509755055
2,-1,F3,0.05078125,9.001601176873145,-12.425140460333004,-1.6751159198507413
2,-1,F3,0.0546875,9.631853429514193,-12.468853679994378,-1.9118226936140763
2,-1,F3,0.05859375,10.250504883173148,-12.53496355565852,-2.159825039590314
2,-1,F3,0.0625,10.879879550034667,-12.732614131731703,-2.418422191243012
2,-1,F3,0.06640625,11.527691404679436,-12.994543713758713,-2.6869408770870824
2,-1,F3,0.0703125,12.244779889151836,-13.432934211232283,-2.9647344540368126
2,-1,F3,0.07421875,12.974598671154931,-13.919154267812988,-3.251182048580133
2,-1,F3,0.078125,13.800561746219657,-14.274140510636785,-3.5456877086403797
2,-1,F3,0.08203125,14.585799228454391,-14.572815111300752,-3.847679568517011
2,-1,F3,0.0859375,15.225609165565585,-14.76897125495877,-4.1566090288811965
2,-1,F3,0.08984375,15.726438877673582,-14.928039834449528,-4.471949953436075
2,-1,F3,0.09375,15.851654018010379,-15.017630884354675,-4.793197883529939
2,-1,F3,0.09765625,15.806285962373831,-15.117064214991323,-5.119869271729232
2,-1,F3,0.1015625,15.657259300259724,-15.382686918498484,-5.451500735113007
2,-1,F3,0.10546875,15.466657390593593,-15.73797031589605,-5.787648328837494
2,-1,F3,0.109375,15.451237331678108,-16.212705140720086,-6.12788684033525
2,-1,F3,0.11328125,15.498412345188402,-16.763072083408705,-6.471809104354873
2,-1,F3,0.1171875,15.640700697106292,-17.31387434275054,-6.8190253389114925
2,-1,F3,0.12109375,15.803897127044639,-17.87521910232372,-7.169162502102634
2,-1,F3,0.125,15.925535802074553,-18.521961418857995,-7.521863669646255
2,-1,F3,0.12890625,16.012540148145778,-19.15577224074519,-7.87678743291557
2,-1,F3,0.1328125,15.91845839901076,-19.688810864930744,-8.23360731717695
2,-1,F3,0.13671875,15.756207260931546,-20.148387444579463,-8.592011219680803
2,-1,F3,0.140625,15.608043062268836,-20.374374817595967,-8.95170086720956
2,-1,F3,0.14453125,15.467436546150688,-20.520744633249578,-9.144634168296372
2,-1,F3,0.1484375,15.36804656936587,-20.681950883158393,-9.174993752534817
2,-1,F3,0.15234375,15.300019342010923,-20.8799753900015,-9.053902888815372
2,-1,F3,0.15625,15.312317767753035,-21.221533666206877,-8.793343389083342
2,-1,F3,0.16015625,15.359283839889905,-21.67001448499099,-8.405635547908041
2,-1,F3,0.1640625,15.478546033586074,-22.269575145316956,-7.903014577178077
2,-1,F3,0.16796875,15.622481710739228,-22.96998420155741,-7.2973093528119115
2,-1,F3,0.171875,15.633576372008601,-23.78713032338011,-6.599717375488968
2,-1,F3,0.17578125,15.610435833380457,-24.648077035755357,-5.820662896994306
2,-1,F3,0.1796875,15.577213004884612,-25.530808462413756,-4.96972227258129
2,-1,F3,0.18359375,15.55699703655167,-26.398024721637217,-4.055600535127363
2,-1,F3,0.1875,15.60710217885868,-27.056309622826532,-3.0861447907422246
2,-1,F3,0.19140625,15.713595449405727,-27.661391501162637,-2.068382409541705
2,-1,F3,0.1953125,15.887486949429261,-28.196507112752112,-1.008574526463347
2,-1,F3,0.19921875,16.111172911239816,-28.757796987881573,0.0877222748121742
2,-1,F3,0.203125,16.44856671771357,-29.58835379360888,1.2155912121543437
2,-1,F3,0.20703125,16.8082323258489,-30.545481344482663,2.3706909927964617
2,-1,F3,0.2109375,17.156465974127915,-31.66811577017774,3.549194203620665
2,-1,F3,0.21484375,17.456882198523445,-32.811444432233856,4.7477297546909085
2,-1,F3,0.21875,17.560258095512395,-34.00339140860404,5.963330075604748
2,-1,F3,0.22265625,17.565004340253864,-35.05731298407094,7.193383316995252
2,-1,F3,0.2265625,17.44591745542916,-35.695062180634146,8.435590514983026
2,-1,F3,0.23046875,17.278575605464358,-36.013982180585586,9.687927492773216
2,-1,F3,0.234375,17.16267370150237,-35.74353973327688,10.948611168331713
2,-1,F3,0.23828125,17.10621867334207,-35.172776357668695,12.216069885582073
2,-1,F3,0.2421875,17.078225104961685,-34.372268952472254,13.488917370800166
2,-1,F3,0.24609375,17.146753408908168,-33.4929129026496,14.76592992291161
2,-1,F3,0.25,17.491391234668033,-32.92230718516074,16.046026467148977
2,-1,F3,0.25390625,18.008395964959302,-32.50514736610488,17.32825112978593
2,-1,F3,0.2578125,18.658926602207,-32.272710768231406,18.611758023282952
2,-1,F3,0.26171875,19.429540001774996,-32.15752521319675,19.895797963466876
2,-1,F3,0.265625,20.310738621533037,-32.136639026710704,21.179706871660272
2,-1,F3,0.26953125,21.258337590625384,-32.155169354182924,22.462895644010402
2,-1,F3,0.2734375,22.287271398039124,-32.152859868152945,23.744841297144514
2,-1,F3,0.27734375,23.329632352523877,-32.12016814631866,25.025079223508
2,-1,F3,0.28125,24.261190723122866,-31.94553519049181,26.303196411327548
2,-1,F3,0.28515625,25.12379012190798,-31.730215223259833,27.57882550320206
2,-1,F3,0.2890625,25.902724882689462,-31.387381457976034,28.851639584043998
2,-1,F3,0.29296875,26.623311800977095,-31.091969016036607,30.121347603686797
2,-1,F3,0.296875,27.2244830525325,-30.97760700410112,31.387690352163027
2,-1,F3,0.30078125,27.77570787342419,-31.07053370274072,32.650436916660695
2,-1,F3,0.3046875,28.412155742432123,-31.60357916234617,33.909381558685865
2,-1,F3,0.30859375,29.046255219127893,-32.39544852371182,35.16434095818701
2,-1,F3,0.3125,29.704097287896126,-33.582813774820394,36.41515177849931
2,-1,F3,0.31640625,30.334574674435228,-34.889750271523155,37.66166851209468
2,-1,F3,0.3203125,30.82072511472359,-36.12774174518229,38.90376157241106
2,-1,F3,0.32421875,31.23603868213027,-37.24442010134956,40.141315601594556
2,-1,F3,0.328125,31.558025271249175,-37.818004239326626,41.374227967924554
2,-1,F3,0.33203125,31.848896161841964,-38.13377236943273,42.6024074300898
2,-1,F3,0.3359375,32.165553032908825,-38.18671167914185,43.82577294841927
2,-1,F3,0.33984375,32.51376624836785,-38.13554035316112,45.0442526257098
2,-1,F3,0.34375,32.96972845981132,-38.220759642041926,46.2577827624883
2,-1,F3,0.34765625,33.47694889204713,-38.36343882660806,47.46630701344874
2,-1,F3,0.3515625,34.084229109933155,-38.808375892074594,48.66977563345313
2,-1,F3,0.35546875,34.70098803396546,-39.331874266878955,49.868144802916376
2,-1,F3,0.359375,35.26721859144969,-39.77155968328499,51.06137602363943
2,-1,F3,0.36328125,35.742616020373795,-40.158537991981966,52.24943557723538
2,-1,F3,0.3671875,36.06865419514231,-40.255532948246554,53.43229403923635
2,-1,F3,0.37109375,36.26706203772752,-40.28422828394578,54.60992584278982
2,-1,F3,0.375,36.115447372386726,-40.27336137673906,55.78230888656988
2,-1,F3,0.37890625,35.8405010857411,-40.37662462879377,56.94942418215592
2,-1,F3,0.3828125,35.57969782924197,-40.75710413036217,58.11125553667963
2,-1,F3,0.38671875,35.360454767152774,-41.39507505415325,59.26778926702143
2,-1,F3,0.390625,35.39458450331345,-42.700047597553116,60.41901394225963
2,-1,F3,0.39453125,35.54907325296152,-44.284672056959536,61.56492015144535
2,-1,F3,0.3984375,35.89918989957895,-46.04831836270829,62.70550029410195
2,-1,F3,0.40234375,36.31186329184316,-47.827132844900525,63.8407483911353
2,-1,F3,0.40625,36.612288313038455,-49.17558768350573,64.97065991409266
2,-1,F3,0.41015625,36.85771186424975,-50.29157399902413,66.09523163093232
2,-1,F3,0.4140625,36.930404524469004,-51.086422910508325,67.21446146666284
2,-1,F3,0.41796875,36.942144580075905,-51.66548348890072,68.32834837738503
2,-1,F3,0.421875,36.93603953408731,-52.200870718665726,69.43689223642477
2,-1,F3,0.42578125,36.948123180698644,-52.616340897549236,70.54009373138162
2,-1,F3,0.4296875,37.08855494565398,-52.91875019619135,71.63795427103977
2,-1,F3,0.43359375,37.31174049579618,-53.09760865122955,72.73047590119617
2,-1,F3,0.4375,37.64366651890409,-53.09741858618658,73.81766122855691
2,-1,F3,0.44140625,38.063484212121054,-52.987754558148744,74.89951335193865
2,-1,F3,0.4453125,38.514831096624235,-52.71167673634718,75.97603580008794
2,-1,F3,0.44921875,39.04076599706922,-52.36366724816165,77.0472324755003
2,-1,F3,0.453125,39.65924713008543,-52.15274241752052,78.11310760368106
2,-1,F3,0.45703125,40.37535971729451,-51.92093089680543,79.17366568734495
2,-1,F3,0.4609375,41.22993812309488,-51.79384828252318,80.2289114651002
2,-1,F3,0.46484375,42.20653908443993,-51.57323016504253,81.2788498742065
2,-1,F3,0.46875,43.26715453940278,-50.93954841513287,82.32348601703549
2,-1,F3,0.47265625,44.41450256342444,-50.05374644387369,83.36282513089799
2,-1,F3,0.4765625,45.79012974742543,-48.75745750751424,84.39687256093305
2,-1,F3,0.48046875,47.22965019614481,-47.25972008240674,85.4256337357835
2,-1,F3,0.484375,48.63829207056608,-45.73600508193855,86.44911414580731
2,-1,F3,0.48828125,50.004073633519106,-44.20804236745312,87.46731932359774
2,-1,F3,0.4921875,51.080098107101406,-42.793622413391574,88.48025482660597
2,-1,F3,0.49609375,52.08446636113978,-41.469339397625724,89.48792622167893
2,-1,F3,0.5,53.02756637984909,-40.37817331734447,90.49033907134125
2,-1,F3,0.50390625,54.05395959608602,-39.401755844954046,91.48749892166677
2,-1,F3,0.5078125,55.388225967941395,-38.489472746018116,92.47941129159815
2,-1,F3,0.51171875,56.93836424463564,-37.62632575050829,93.46608166358575
2,-1,F3,0.515625,59.00805492093848,-36.680502631215106,94.44751547542879
2,-1,F3,0.51953125,61.276117085959044,-35.7278211287105,95.42371811321149
2,-1,F3,0.5234375,63.552065452016365,-34.83984032900654,96.39469490523732
2,-1,F3,0.52734375,65.81599556004072,-33.98904609857352,97.3604511168713
2,-1,F3,0.53125,67.65917468156513,-33.13090857821491,98.3209919462101
2,-1,F3,0.53515625,69.4078272226149,-32.27336630036416,99.27632252050492
2,-1,F3,0.5390625,71.0591692534295,-31.57129681833823,100.22644789326964
2,-1,F3,0.54296875,72.7824806221684,-30.84887661103806,101.1713730420121
2,-1,F3,0.546875,75.05517163409347,-30.01222808725137,102.11110286653184
2,-1,F3,0.55078125,77.58526554319562,-29.00601048880028,103.04564218773218
2,-1,F3,0.5546875,80.44008221451818,-27.685491562845534,103.97499574689955
2,-1,F3,0.55859375,83.38321214239983,-26.131288179903564,104.899168205406
2,-1,F3,0.5625,86.27222341941213,-24.102391560328282,105.81816414479567
2,-1,F3,0.56640625,89.01357560525511,-21.89936155396049,106.73198806721848
2,-1,F3,0.5703125,91.21575146687374,-19.64392701691781,107.64064439617752
2,-1,F3,0.57421875,93.13071997148333,-17.43742825628472,108.54413747756
2,-1,F3,0.578125,94.5983153530211,-15.714812606365172,109.44247158092311
2,-1,F3,0.58203125,95.89821074945777,-14.198405930554422,110.33565090100971
2,-1,F3,0.5859375,97.36280855767879,-12.956895078422331,111.2236795594697
2,-1,F3,0.58984375,98.88500183873786,-11.808180967340556,112.10656160676623
2,-1,F3,0.59375,100.80601561513541,-10.40795212832765,112.98430102424626
2,-1,F3,0.59765625,102.81678935401783,-8.967100347588268,113.85690172635763
2,-1,F3,0.6015625,104.6928779807224,-7.22465190650039,114.7243675629962
2,-1,F3,0.60546875,106.4432939049902,-5.512847899131637,115.58670232196748
2,-1,F3,0.609375,107.86291075222341,-4.257583099783303,116.44390973154891
2,-1,F3,0.61328125,109.04664741193356,-3.2768753689730534,117.29599346314035
2,-1,F3,0.6171875,110.04001745745003,-2.868508825151801,118.14295713399035
2,-1,F3,0.62109375,110.82605337404424,-2.7074632499187836,118.98480430998805
2,-1,F3,0.625,111.37588522106958,-2.5618061140412625,119.8215385085106
2,-1,F3,0.62890625,111.74308012924173,-2.4116906049995293,120.65316320131728
2,-1,F3,0.6328125,111.8671201950357,-1.980470861124048,121.47968181748175
2,-1,F3,0.63671875,111.86586385944965,-1.4467316848390785,122.30109774635523
2,-1,F3,0.640625,111.84812194212635,-0.6704531120334707,123.1174143405535
2,-1,F3,0.64453125,111.8361610252203,0.1100500653226424,123.9286349189615
2,-1,F3,0.6484375,111.8896354980705,0.6846608375837675,124.73476276974966
2,-1,F3,0.65234375,112.00315942964644,1.0448675173519335,125.53580115339699
2,-1,F3,0.65625,112.34318655386845,0.9471821956035589,126.33175330571548
2,-1,F3,0.66015625,112.76953727251657,0.5297358913772001,127.1226224408722
2,-1,F3,0.6640625,113.1832964391058,-0.22523918796357753,127.9084117544048
2,-1,F3,0.66796875,113.57727947040786,-1.235830828931689,128.68912442622616
2,-1,F3,0.671875,113.91233474480437,-2.4322607797907647,129.4647636236163
2,-1,F3,0.67578125,114.17200205784842,-3.7915375815621415,130.23533250419712
2,-1,F3,0.6796875,114.29574962646437,-5.216636206992154,131.00083421888763
2,-1,F3,0.68359375,114.32725162810479,-6.698949059992385,131.76127191483812
2,-1,F3,0.6875,114.17321148313017,-8.359813232793533,132.51664873833954
2,-1,F3,0.69140625,113.94246694894034,-10.010972335269818,133.26696783770757
2,-1,F3,0.6953125,113.77349397897586,-11.513107373899993,134.01223236613788
2,-1,F3,0.69921875,113.6051699888124,-12.879951711411495,134.75244548453293
2,-1,F3,0.703125,113.52607006296559,-13.765850483508313,135.4876103642971
2,-1,F3,0.70703125,113.4458656294103,-14.459736545695709,136.21773019009967
2,-1,F3,0.7109375,113.25888228043277,-15.153673868895794,136.94280816260454
2,-1,F3,0.71484375,113.01497053327029,-15.827006250721025,137.66284750116523
2,-1,F3,0.71875,112.63191794576385,-16.72304155833247,138.3778514464845
2,-1,F3,0.72265625,112.19173476074239,-17.647590362013243,139.08782326323802
2,-1,F3,0.7265625,111.81023466135683,-18.587891587111706,139.7927662426605
2,-1,F3,0.73046875,111.42915529624031,-19.48285614740973,140.49268370509478
2,-1,F3,0.734375,111.08165609566049,-19.972791248658716,141.18757900250262
2,-1,F3,0.73828125,110.7116534573106,-20.34254514973904,141.8774555209369
2,-1,F3,0.7421875,110.28849107896617,-20.694109787312332,142.5623166829746
2,-1,F3,0.74609375,109.8090754543368,-21.078724600979648,143.24216595011129
2,-1,F3,0.75,109.14335470845536,-21.806607732361226,143.9170068251149
2,-1,F3,0.75390625,108.4164183743918,-22.698431315380315,144.58684285434077
2,-1,F3,0.7578125,107.64548275239547,-23.64632015896205,145.2516776300061
2,-1,F3,0.76171875,106.9151499166282,-24.66408331961926,145.91151479242473
2,-1,F3,0.765625,106.32956309605834,-25.775951250388196,146.5663580322013
2,-1,F3,0.76953125,105.86668591626733,-26.926929179674577,147.2162110923859
2,-1,F3,0.7734375,105.7342965912401,-28.035367330498254,147.86107777058794
2,-1,F3,0.77734375,105.74302009897005,-29.109906139281726,148.5009619210499
2,-1,F3,0.78125,105.79404499373064,-30.175169153583564,149.13586745668147
2,-1,F3,0.78515625,105.80069209962983,-31.187513670336596,149.76579835105284
2,-1,F3,0.7890625,105.53783868882064,-32.05514223791865,150.39075864034865
2,-1,F3,0.79296875,105.15180155341068,-32.725600964615936,151.01075242528188
2,-1,F3,0.796875,104.30408061447346,-33.54280051005626,151.62578387296776
2,-1,F3,0.80078125,103.46451634066398,-34.166622939503426,152.2358572187585
2,-1,Fz,-0.19921875,-1.4542990319736064,-0.6467194302100631,0.0
2,-1,Fz,-0.1953125,-0.7179652519316095,-1.149253100327831,0.0
2,-1,Fz,-0.19140625,0.06792901427338463,-1.7500017255521598,0.0
2,-1,Fz,-0.1875,0.46481538106043907,-1.898755310593623,0.0
2,-1,Fz,-0.18359375,0.665877274888723,-1.8842151643865417,0.0
2,-1,Fz,-0.1796875,0.6960874566468964,-1.4136066024842606,0.0
2,-1,Fz,-0.17578125,0.5922375910635554,-0.853177981815057,0.0
2,-1,Fz,-0.171875,0.28113408200573187,-0.6368727813026462,0.0
2,-1,Fz,-0.16796875,-0.08790619608643814,-0.6109475943210406,0.0
2,-1,Fz,-0.1640625,-0.4371583329783262,-1.0783038497083135,0.0
2,-1,Fz,-0.16015625,-0.7159169529048895,-1.7183929791569006,0.0
2,-1,Fz,-0.15625,-0.6705259756124763,-2.4553123140081077,0.0
2,-1,Fz,-0.15234375,-0.4827449901378639,-3.1100116836840868,0.0
2,-1,Fz,-0.1484375,-0.15837610358166407,-3.346356600422405,0.0
2,-1,Fz,-0.14453125,0.2032663104367271,-3.3042658283526314,0.0
2,-1,Fz,-0.140625,0.4442031623052581,-2.6086978482364542,0.0
2,-1,Fz,-0.13671875,0.5966368309770932,-1.6443100980078886,0.0
2,-1,Fz,-0.1328125,0.5753251665842547,-0.7101399724225294,0.0
2,-1,Fz,-0.12890625,0.4422332892248831,0.19733695533873147,0.0
2,-1,Fz,-0.125,0.1875984002015446,0.8127968441151365,0.0
2,-1,Fz,-0.12109375,-0.14335056911825256,1.2455652812679092,0.0
2,-1,Fz,-0.1171875,-0.4843445245086117,1.5297149395012672,0.0
2,-1,Fz,-0.11328125,-0.8339838517334847,1.6424094774085631,0.0
2,-1,Fz,-0.109375,-1.2138539173328187,1.5683549927067597,0.0
2,-1,Fz,-0.10546875,-1.5407473519720238,1.3373036050974811,0.0
2,-1,Fz,-0.1015625,-1.8440526289503723,0.8510121329863907,0.0
2,-1,Fz,-0.09765625,-2.033766416754757,0.25998755978698807,0.0
2,-1,Fz,-0.09375,-1.8351242267013403,-0.39738069995231234,0.0
2,-1,Fz,-0.08984375,-1.473205705797411,-1.0214847789552026,0.0
2,-1,Fz,-0.0859375,-0.8267062349148099,-1.4150513240977345,0.0
2,-1,Fz,-0.08203125,-0.14148437092740077,-1.649152967749669,0.0
2,-1,Fz,-0.078125,0.1849206805216168,-1.589192818964112,0.0
2,-1,Fz,-0.07421875,0.3320968530721936,-1.3727353216564595,0.0
2,-1,Fz,-0.0703125,0.07432814161244893,-1.056483759525346,0.0
2,-1,Fz,-0.06640625,-0.31571768811837597,-0.6821025725026912,0.0
2,-1,Fz,-0.0625,-0.6716559398023502,-0.4035078129729115,0.0
2,-1,Fz,-0.05859375,-0.9475975904670307,-0.14098140341000504,0.0
2,-1,Fz,-0.0546875,-0.8385229421290962,0.07641714670978766,0.0
2,-1,Fz,-0.05078125,-0.5311035341967936,0.31125785984012483,0.0
2,-1,Fz,-0.046875,0.03155836062416029,0.5974376129612143,0.0
2,-1,Fz,-0.04296875,0.6808117647862212,0.9361811021737426,0.0
2,-1,Fz,-0.0390625,1.3277362775545625,1.5000385488068042,0.0
2,-1,Fz,-0.03515625,1.896231794389885,2.129885180676685,0.0
2,-1,Fz,-0.03125,2.107682462396734,2.7460782550386256,0.0
2,-1,Fz,-0.02734375,2.122701901139074,3.2802786483485606,0.0
2,-1,Fz,-0.0234375,1.8614745394525434,3.7199336950294954,0.0
2,-1,Fz,-0.01953125,1.4807886321069044,3.9987273745248144,0.0
2,-1,Fz,-0.015625,1.105864854949034,3.786475527090636,0.0
2,-1,Fz,-0.01171875,0.7694955095238755,3.333050933699403,0.0
2,-1,Fz,-0.0078125,0.621881224658239,2.706662567594624,0.0
2,-1,Fz,-0.00390625,0.5851933721757578,1.9805080840755627,0.0
2,-1,Fz,0.0,0.8039769683468494,1.3834976840874706,0.0
2,-1,Fz,0.00390625,1.0981358517458413,0.8175803354667345,0.000621912580820391
2,-1,Fz,0.0078125,1.3623436859569684,0.2874198449478058,0.0024576027855626736
2,-1,Fz,0.01171875,1.5720946666961704,-0.20583295717896485,0.005470513977878981
2,-1,Fz,0.015625,1.476857108986243,-0.7484030463613607,0.009624831664518418
2,-1,Fz,0.01953125,1.2710495737146537,-1.2568000908228598,0.014885505455803139
2,-1,Fz,0.0234375,0.9600207897128125,-1.6430960510591148,0.02121826488096373
2,-1,Fz,0.02734375,0.6619208986154137,-1.9372385969545174,0.028589629810691262
2,-1,Fz,0.03125,0.5577088913163901,-2.088270931099997,0.03696691617265415
2,-1,Fz,0.03515625,0.6134569768366375,-2.122596582670386,0.04631823758199124
2,-1,Fz,0.0390625,0.9406474510928996,-2.1362694194950347,0.05661250344843575
2,-1,Fz,0.04296875,1.4433091366351511,-2.0740675802824615,0.06781941406507175
2,-1,Fz,0.046875,2.207820533492224,-1.7721328495683135,0.07990945313095316
2,-1,Fz,0.05078125,3.078827300670613,-1.3710220604613648,0.09285387811098718
2,-1,Fz,0.0546875,3.902923837888761,-0.9520810445641568,0.10662470879156849
2,-1,Fz,0.05859375,4.699828814145659,-0.5381770032437981,0.1211947143493537
2,-1,Fz,0.0625,5.280893829005484,-0.19563032091002697,0.1365373992131372
2,-1,Fz,0.06640625,5.77562057135893,0.0794732117359526,0.15262698796485308
2,-1,Fz,0.0703125,6.2774895272373445,0.21385698929360036,0.16943840949507308
2,-1,Fz,0.07421875,6.750509067041692,0.26615110769139083,0.18694728060078836
2,-1,Fz,0.078125,7.284812817701263,0.20562073354803215,0.20512988918852154
2,-1,Fz,0.08203125,7.78140934958105,0.10289204819312742,0.2239631772237014
2,-1,Fz,0.0859375,8.205980215540395,0.031650932697357685,0.2434247235475212
2,-1,Fz,0.08984375,8.537951344963796,-0.0302219561977407,0.2634927266649863
2,-1,Fz,0.09375,8.592303124512037,0.051557241490039686,0.2841459875923368
2,-1,Fz,0.09765625,8.536165839739972,0.13973049562694145,0.30536389283831733
2,-1,Fz,0.1015625,8.353404394892546,0.18753486790130997,0.32712639758168094
2,-1,Fz,0.10546875,8.150639435105854,0.16199570951386774,0.34941400909669695
2,-1,Fz,0.109375,8.222536318856703,-0.1598265567876876,0.3722077704691285
2,-1,Fz,0.11328125,8.381427951264438,-0.6085254821857338,0.3954892446370174
2,-1,Fz,0.1171875,8.673363124572363,-1.1580270229378864,0.4192404987835361
2,-1,Fz,0.12109375,8.975580765722158,-1.7326800502013304,0.4434440891030209
2,-1,Fz,0.125,9.05750692705643,-2.1808121242407887,0.4680830459559835
2,-1,Fz,0.12890625,9.041547484952309,-2.547816957703427,0.4931408594243175
2,-1,Fz,0.1328125,8.811882422807926,-2.7995118482299435,0.5186014652739843
2,-1,Fz,0.13671875,8.525377894518812,-2.9634185099474224,0.5444492313291015
2,-1,Fz,0.140625,8.332991199719753,-3.007987929357423,0.5706689442585033
2,-1,Fz,0.14453125,8.212927139461307,-2.9788152818426994,0.6802961959937963
2,-1,Fz,0.1484375,8.310948290887296,-2.9389009440557468,0.8711833276188803
2,-1,Fz,0.15234375,8.51011633120745,-2.883436762627724,1.137750347174569
2,-1,Fz,0.15625,8.831439459122546,-2.776292908604225,1.473992776059268
2,-1,Fz,0.16015625,9.18370963140889,-2.694744132891834,1.8737385920649756
2,-1,Fz,0.1640625,9.448123722439197,-2.64330457751462,2.330857635499335
2,-1,Fz,0.16796875,9.657763918460061,-2.667908331356951,2.8394205537894788
2,-1,Fz,0.171875,9.676770666140865,-2.98336795474087,3.393810256819663
2,-1,Fz,0.17578125,9.614182126697377,-3.4242104702996254,3.9887922994984506
2,-1,Fz,0.1796875,9.580074607992396,-3.964453554276062,4.619552045628987
2,-1,Fz,0.18359375,9.541279645209551,-4.528131059576799,5.2817065065331965
2,-1,Fz,0.1875,9.491915687467067,-4.95960817351284,5.971297961140078
2,-1,Fz,0.19140625,9.470328190541485,-5.336007628977412,6.684775295419097
2,-1,Fz,0.1953125,9.425923114642789,-5.505929862111141,7.418967746362706
2,-1,Fz,0.19921875,9.425594418823243,-5.642663075350186,8.171054572459763
2,-1,Fz,0.203125,9.671029822172565,-5.908729753173762,8.938533180834728
2,-1,Fz,0.20703125,10.004181671116948,-6.266211572817393,9.71918744440413
2,-1,Fz,0.2109375,10.426620377960667,-6.885273458729014,10.511057330834106
2,-1,Fz,0.21484375,10.848102024022406,-7.597222780050299,11.312410513456955
2,-1,Fz,0.21875,11.072963300635678,-8.490486102266285,12.121716312463004
2,-1,Fz,0.22265625,11.185087272267113,-9.341934616395816,12.937622093535666
2,-1,Fz,0.2265625,11.151239906154968,-9.911505190423183,13.758932105356697
2,-1,Fz,0.23046875,11.043040463665802,-10.22778800484814,14.584588646458666
2,-1,Fz,0.234375,10.808179230944246,-9.895861825147938,15.413655399661128
2,-1,Fz,0.23828125,10.575979855086391,-9.244205702998293,16.245302746663413
2,-1,Fz,0.2421875,10.483239598755244,-8.386743654619135,17.0787948673725
2,-1,Fz,0.24609375,10.51856776629971,-7.421103642674985,17.913478431830683
2,-1,Fz,0.25,10.83079989389811,-6.63614611068957,18.748772702694378
2,-1,Fz,0.25390625,11.332305187638488,-5.9320999922879025,19.5841608800313
2,-1,Fz,0.2578125,11.962652684170022,-5.331356363605017,20.41918253569572
2,-1,Fz,0.26171875,12.722028428820513,-4.802098592591486,21.253427000382
2,-1,Fz,0.265625,13.669637517556566,-4.334836013550609,22.086527581820814
2,-1,Fz,0.26953125,14.698975335161979,-3.900436749491006,22.918156506991544
2,-1,Fz,0.2734375,15.787862176973407,-3.494028428145493,23.74802049443146
2,-1,Fz,0.27734375,16.87165577199217,-3.0882370384662465,24.575856874631324
2,-1,Fz,0.28125,17.74437854041518,-2.5948259901478195,25.401430187118937
2,-1,Fz,0.28515625,18.525608249912548,-2.095603324486795,26.22452919220392
2,-1,Fz,0.2890625,19.204495842105388,-1.4950399379467318,27.04496424357893
2,-1,Fz,0.29296875,19.8413971703848,-0.956461549022625,27.862564975149304
2,-1,Fz,0.296875,20.525252826897677,-0.6114853091811061,28.67717826170421
2,-1,Fz,0.30078125,21.221433379434703,-0.46718957026528435,29.48866641845427
2,-1,Fz,0.3046875,22.027946228400502,-0.7379405047558779,30.29690560914413
2,-1,Fz,0.30859375,22.840048224468244,-1.2342541955821897,31.101784436495922
2,-1,Fz,0.3125,23.608369622884798,-2.07390881153832,31.903202692233776
2,-1,Fz,0.31640625,24.31131673147237,-2.979678853861467,32.70107024695498
2,-1,Fz,0.3203125,24.81218364254851,-3.7511695269443988,33.49530606271463
2,-1,Fz,0.32421875,25.204424831596175,-4.368707378131071,34.28583731343533
2,-1,Fz,0.328125,25.518808445488695,-4.295868780299789,35.07259860019025
2,-1,Fz,0.33203125,25.781610941481745,-3.9835967316536993,35.85553125008083
2,-1,Fz,0.3359375,26.029580997052868,-3.507089710248523,36.63458268887533
2,-1,Fz,0.33984375,26.261626884760553,-3.0522441585178774,37.40970587882402
2,-1,Fz,0.34375,26.564519458274958,-3.185643760048215,38.180858814148294
2,-1,Fz,0.34765625,26.872143414800522,-3.5747563640469253,38.948004067637584
2,-1,Fz,0.3515625,27.10206804887902,-4.344616575781062,39.71110838260044
2,-1,Fz,0.35546875,27.282142670462882,-5.214891965575639,40.47014230512096
2,-1,Fz,0.359375,27.453883310698313,-5.887328011675228,41.225079852184805
2,-1,Fz,0.36328125,27.57087784852257,-6.39150708011887,41.97589821177217
2,-1,Fz,0.3671875,27.597551575899082,-6.422642209168805,42.722577471479156
2,-1,Fz,0.37109375,27.55006820995116,-6.228727165950991,43.465100372634815
2,-1,Fz,0.375,27.332184378904287,-5.6968485039250645,44.20345208723406
2,-1,Fz,0.37890625,27.045311138413986,-5.112826236907588,44.937620015316554
2,-1,Fz,0.3828125,26.75510220564263,-4.774295883935393,45.667593600692406
2,-1,Fz,0.38671875,26.474950440734105,-4.655254217423855,46.393364163152505
2,-1,Fz,0.390625,26.286408694477053,-5.1130472163284955,47.11492474551037
