scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
combined,1e-05,15,svm,1.0,0.477796743697479,0.483953561263215,0.46620273109243693,0.07826385898670538
combined,1e-05,15,svm,10.0,0.46269257703081235,0.4685361039577121,0.4818299194677871,0.08838904925594301
combined,1e-05,15,lda,0.1,0.4983324579831933,0.5032656207644348,0.5029017857142857,0.0641365718404652
combined,1e-05,15,lda,0.5,0.5019782913165266,0.5032656207644348,0.5194437149859944,0.06565207749258224
combined,1e-05,15,lda,0.9,0.5046306022408964,0.5126537510165357,0.5046743697478991,0.05627115735412247
source,0.001,6,logistic,0.01,0.5108324579831933,0.5131133098400651,0.5017703956582633,0.048840189892374694
source,0.001,6,logistic,0.1,0.4647890406162465,0.4678245290051504,0.4920737044817927,0.07928451489670356
source,0.001,6,logistic,1.0,0.4690432422969188,0.46736497018162104,0.487250525210084,0.06992976063837267
source,0.001,6,logistic,10.0,0.46070990896358543,0.4593004540525888,0.4892725840336134,0.07898911640865323
source,0.001,6,svm,0.01,0.4647890406162465,0.4678245290051504,0.4940082282913165,0.07928451489670356
source,0.001,6,svm,0.1,0.4690432422969188,0.46736497018162104,0.49016544117647054,0.06992976063837267
source,0.001,6,svm,1.0,0.4690432422969188,0.46736497018162104,0.4893338585434173,0.06992976063837267
source,0.001,6,svm,10.0,0.4690432422969188,0.46736497018162104,0.4893338585434173,0.06992976063837267
source,0.001,6,lda,0.1,0.46011467086834734,0.4600120290051504,0.48892463235294115,0.07692568846397053
source,0.001,6,lda,0.5,0.4516938025210084,0.458895957576579,0.4986344537815126,0.06468856467344991
source,0.001,6,lda,0.9,0.5092699579831933,0.5124017348875034,0.5108981092436975,0.06445195650916691
source,0.001,12,logistic,0.01,0.45599614845938374,0.4644212523719165,0.498516281512605,0.05106904547819477
source,0.001,12,logistic,0.1,0.48153011204481794,0.4832419863106533,0.4796371673669468,0.06351875659659233
source,0.001,12,logistic,1.0,0.48621761204481795,0.48497009690973164,0.4817205007002801,0.118555321502704
source,0.001,12,logistic,10.0,0.493062850140056,0.4917109989156953,0.4883053221288515,0.0816655405269268
source,0.001,12,svm,0.01,0.4726015406162465,0.4758890451341827,0.48012079831932775,0.07492950704280825
source,0.001,12,svm,0.1,0.49194677871148457,0.4930346130387639,0.48282344187675075,0.10508869566633083
source,0.001,12,svm,1.0,0.48472951680672266,0.48364648278666306,0.48919817927170867,0.08838211312293277
source,0.001,12,svm,10.0,0.48472951680672266,0.48364648278666306,0.49032738095238093,0.08838211312293277
source,0.001,12,lda,0.1,0.47580094537815126,0.4760415254811602,0.48065257352941176,0.09882444103936704
source,0.001,12,lda,0.5,0.4647890406162465,0.4678245290051504,0.4852547268907563,0.07928451489670356
source,0.001,12,lda,0.9,0.45599614845938374,0.4644212523719165,0.49082633053221286,0.05106904547819477
combined,0.001,8,logistic,0.01,0.53843662464986,0.5374593385741393,0.5355698529411765,0.06169539573357381
combined,0.001,8,logistic,0.1,0.5159663865546218,0.5135728686635944,0.5465358018207283,0.061612448459456015
combined,0.001,8,logistic,1.0,0.5327074579831933,0.5287383098400651,0.5339001225490196,0.06197971274074076
combined,0.001,8,logistic,10.0,0.5405199579831933,0.5368028259690973,0.5268185399159664,0.04949099848117606
combined,0.001,8,svm,0.01,0.5154455532212885,0.5138248847926268,0.5413384103641457,0.05308509015831004
combined,0.001,8,svm,0.1,0.5467699579831933,0.5441557671455679,0.5392200630252101,0.046565776442638505
combined,0.001,8,svm,1.0,0.5327074579831933,0.5287383098400651,0.5312959558823529,0.06197971274074076
combined,0.001,8,svm,10.0,0.5327074579831933,0.5287383098400651,0.5267310049019608,0.06197971274074076
combined,0.001,8,lda,0.1,0.55406162464986,0.5533363547031716,0.5376575630252101,0.04830867011925022
combined,0.001,8,lda,0.5,0.5216955532212885,0.5211778259690973,0.5368981967787114,0.048576826295586385
combined,0.001,8,lda,0.9,0.5222907913165266,0.5213303063160748,0.5293045343137255,0.08391768742796665
combined,0.001,12,logistic,0.01,0.5222776610644257,0.5282787510165357,0.5102022058823529,0.04846403962517641
combined,0.001,12,logistic,0.1,0.5175288865546218,0.5202142348875034,0.5329438025210084,0.06762454815114527
combined,0.001,12,logistic,1.0,0.5202074579831932,0.5193501795879643,0.5283569677871149,0.044605846815593826
combined,0.001,12,logistic,10.0,0.5374562324929971,0.5368028259690973,0.5232602415966386,0.04427094561858949
combined,0.001,12,svm,0.01,0.5086003151260504,0.5128612937110328,0.531751137955182,0.06803704429647235
combined,0.001,12,svm,0.1,0.5202074579831932,0.5193501795879643,0.5293373599439777,0.044605846815593826
combined,0.001,12,svm,1.0,0.5270395658263305,0.527874254540526,0.524562324929972,0.03346013286749367
combined,0.001,12,svm,10.0,0.5166228991596639,0.5189456831119544,0.5179993872549019,0.033871815903669875
combined,0.001,12,lda,0.1,0.5301032913165266,0.5282787510165357,0.526844800420168,0.058450203705139675
combined,0.001,12,lda,0.5,0.48985031512605043,0.4961202222824614,0.5329547443977591,0.04939889357740448
combined,0.001,12,lda,0.9,0.5358806022408964,0.5434441921930062,0.5120995273109243,0.053683836994520076
combined,0.001,15,logistic,0.01,0.5222776610644257,0.5282787510165357,0.517767419467787,0.04846403962517641
combined,0.001,15,logistic,0.1,0.5426032913165266,0.5445602636215776,0.5410539215686274,0.0662358635370179
combined,0.001,15,logistic,1.0,0.5286151960784314,0.5271626795879643,0.5242756477591036,0.05089602079139192
combined,0.001,15,logistic,10.0,0.49445028011204484,0.5016137503388453,0.5059873949579832,0.12511108822991254
combined,0.001,15,svm,0.01,0.5258622198879551,0.5282787510165357,0.5383622198879552,0.05242483681554429
combined,0.001,15,svm,0.1,0.5286151960784314,0.5271626795879643,0.5260613620448179,0.05089602079139192
combined,0.001,15,svm,1.0,0.5007002801120448,0.5089666915153158,0.5090883228291316,0.11368966203375047
combined,0.001,15,svm,10.0,0.4939294467787115,0.501361734209813,0.5206954656862746,0.13478221672715782
combined,0.001,15,lda,0.1,0.534344362745098,0.5345156207644348,0.5309348739495798,0.05671185670902268
combined,0.001,15,lda,0.5,0.5347907913165266,0.5356316921930062,0.5373818277310924,0.05596200527867978
