scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
combined,1e-05,12,logistic,1.0,0.5609000721500721,0.5628803245436106,0.5861396103896104,0.05051011831021303
combined,1e-05,12,logistic,10.0,0.5409559884559885,0.5416362407031778,0.5804891774891775,0.08382551792517698
combined,1e-05,12,svm,0.01,0.5703282828282829,0.568762677484787,0.5831764069264069,0.08694444811167136
combined,1e-05,12,svm,0.1,0.5553445165945166,0.5559837728194725,0.581291847041847,0.04281182943465983
combined,1e-05,12,svm,1.0,0.5622691197691198,0.5620960108181203,0.5778178210678211,0.07049109635086426
combined,1e-05,12,svm,10.0,0.5347059884559885,0.5357538877620014,0.5733217893217893,0.08297833919191795
combined,1e-05,12,lda,0.1,0.54742784992785,0.5493171061528059,0.5856760461760462,0.07459353768967969
combined,1e-05,12,lda,0.5,0.5440782828282829,0.5428803245436106,0.5718069985569986,0.11437167751698483
combined,1e-05,12,lda,0.9,0.5593524531024532,0.5615415821501014,0.5520010822510822,0.12849668735229156
combined,1e-05,15,logistic,0.01,0.5577651515151516,0.5625557809330629,0.5590158730158731,0.13346641958129932
combined,1e-05,15,logistic,0.1,0.556518759018759,0.5562136578769439,0.5881179653679653,0.09007480826952355
combined,1e-05,15,logistic,1.0,0.5637409812409813,0.563894523326572,0.5931720779220779,0.039181716804099764
combined,1e-05,15,logistic,10.0,0.5560263347763348,0.5531440162271805,0.6053311688311689,0.06916527051594067
combined,1e-05,15,svm,0.01,0.5631854256854256,0.5628803245436106,0.5840440115440115,0.08269315832932479
combined,1e-05,15,svm,0.1,0.5546500721500721,0.556997971602434,0.5917236652236653,0.03487389895907336
combined,1e-05,15,svm,1.0,0.5706727994227994,0.565922920892495,0.6044819624819625,0.08406630132143783
combined,1e-05,15,svm,10.0,0.590523088023088,0.5910209601081812,0.6024098124098124,0.08654444349600204
combined,1e-05,15,lda,0.1,0.5479834054834055,0.5503313049357674,0.5851349206349207,0.04846901677014317
combined,1e-05,15,lda,0.5,0.5385227272727272,0.5359837728194726,0.5715616883116883,0.11900864062737254
combined,1e-05,15,lda,0.9,0.5577651515151516,0.5625557809330629,0.5561901154401154,0.13346641958129932
source,0.001,6,logistic,0.01,0.539222582972583,0.5477484787018255,0.5769953102453103,0.10181797764648919
source,0.001,6,logistic,0.1,0.5600595238095238,0.5689925625422583,0.5900054112554113,0.08380675487820996
source,0.001,6,logistic,1.0,0.5482539682539682,0.5562136578769439,0.5945977633477634,0.09117042249912694
source,0.001,6,logistic,10.0,0.5482539682539682,0.5562136578769439,0.5927507215007215,0.09117042249912694
source,0.001,6,svm,0.01,0.5443019480519481,0.5554293441514537,0.590840909090909,0.0835793814296158
source,0.001,6,svm,0.1,0.5482539682539682,0.5562136578769439,0.5942821067821068,0.09117042249912694
source,0.001,6,svm,1.0,0.5482539682539682,0.5562136578769439,0.5910263347763347,0.09117042249912694
source,0.001,6,svm,10.0,0.5482539682539682,0.5562136578769439,0.5920364357864358,0.09117042249912694
source,0.001,6,lda,0.1,0.5549206349206349,0.5628803245436106,0.5918647186147187,0.08470230103783001
source,0.001,6,lda,0.5,0.5387463924963924,0.5495469912102772,0.5875443722943723,0.08327850007626686
source,0.001,6,lda,0.9,0.5585155122655123,0.5613116970926302,0.5774137806637807,0.0872956076036676
source,0.001,12,logistic,0.01,0.5299170274170274,0.5349695740365112,0.552429292929293,0.09510588856276428
source,0.001,12,logistic,0.1,0.557420634920635,0.5628803245436106,0.5828740981240982,0.05070929185506351
source,0.001,12,logistic,1.0,0.5895075757575757,0.5948749154834347,0.5949411976911977,0.061818103161879724
source,0.001,12,logistic,10.0,0.5839520202020202,0.5879783637592968,0.599225468975469,0.055808445026006584
source,0.001,12,svm,0.01,0.557420634920635,0.5628803245436106,0.5865508658008658,0.05070929185506351
source,0.001,12,svm,0.1,0.5985984848484849,0.6017714672075727,0.5985660173160173,0.04811675528672439
source,0.001,12,svm,1.0,0.5895075757575757,0.5948749154834347,0.60023556998557,0.061818103161879724
source,0.001,12,svm,10.0,0.5823647186147186,0.5889925625422583,0.6001623376623376,0.0658456055645552
source,0.001,12,lda,0.1,0.5924080086580087,0.5943204868154158,0.5916150793650794,0.06588095879209252
source,0.001,12,lda,0.5,0.5578968253968254,0.5620960108181203,0.570277417027417,0.06804453327572393
