outer,inner_block,scheme,alpha,size,family,parameter,n,accuracy,balanced_accuracy,macro_f1,auc,left_recall,right_recall,left_left,left_right,right_left,right_right
within_A_block3,4,combined,0.3,15,logistic,0.01,35,0.5714285714285714,0.5718954248366013,0.5714285714285714,0.565359477124183,0.5555555555555556,0.5882352941176471,10,8,7,10
within_A_block3,4,combined,0.3,15,logistic,0.1,35,0.5428571428571428,0.542483660130719,0.542483660130719,0.522875816993464,0.5555555555555556,0.5294117647058824,10,8,8,9
within_A_block3,4,combined,0.3,15,logistic,1.0,35,0.5142857142857142,0.5130718954248366,0.5126945126945127,0.4803921568627451,0.5555555555555556,0.47058823529411764,10,8,9,8
within_A_block3,4,combined,0.3,15,logistic,10.0,35,0.4857142857142857,0.48202614379084974,0.47500000000000003,0.42483660130718953,0.6111111111111112,0.35294117647058826,11,7,11,6
within_A_block3,4,combined,0.3,15,svm,0.01,35,0.5428571428571428,0.542483660130719,0.542483660130719,0.5392156862745099,0.5555555555555556,0.5294117647058824,10,8,8,9
within_A_block3,4,combined,0.3,15,svm,0.1,35,0.5428571428571428,0.542483660130719,0.542483660130719,0.477124183006536,0.5555555555555556,0.5294117647058824,10,8,8,9
within_A_block3,4,combined,0.3,15,svm,1.0,35,0.45714285714285713,0.4526143790849674,0.44070647603027757,0.434640522875817,0.6111111111111112,0.29411764705882354,11,7,12,5
within_A_block3,4,combined,0.3,15,svm,10.0,35,0.45714285714285713,0.45424836601307195,0.4499586435070306,0.42810457516339867,0.5555555555555556,0.35294117647058826,10,8,11,6
within_A_block3,4,combined,0.3,15,lda,0.1,35,0.5142857142857142,0.5130718954248366,0.5126945126945127,0.4934640522875817,0.5555555555555556,0.47058823529411764,10,8,9,8
within_A_block3,4,combined,0.3,15,lda,0.5,35,0.5714285714285714,0.5702614379084967,0.5700245700245701,0.5392156862745098,0.6111111111111112,0.5294117647058824,11,7,8,9
within_A_block3,4,combined,0.3,15,lda,0.9,35,0.5714285714285714,0.5718954248366013,0.5714285714285714,0.5620915032679739,0.5555555555555556,0.5882352941176471,10,8,7,10
within_A_block4,0,erp,0.0,8,logistic,0.01,34,0.5882352941176471,0.575,0.575,0.5785714285714286,0.65,0.5,13,7,7,7
within_A_block4,0,erp,0.0,8,logistic,0.1,34,0.6176470588235294,0.6,0.6007226738934056,0.5892857142857143,0.7,0.5,14,6,7,7
within_A_block4,0,erp,0.0,8,logistic,1.0,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.5071428571428571,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,erp,0.0,8,logistic,10.0,34,0.47058823529411764,0.43214285714285716,0.42045454545454547,0.4357142857142857,0.65,0.21428571428571427,13,7,11,3
within_A_block4,0,erp,0.0,8,svm,0.01,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.5821428571428571,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,erp,0.0,8,svm,0.1,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.5071428571428571,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,erp,0.0,8,svm,1.0,34,0.47058823529411764,0.43214285714285716,0.42045454545454547,0.42500000000000004,0.65,0.21428571428571427,13,7,11,3
within_A_block4,0,erp,0.0,8,svm,10.0,34,0.47058823529411764,0.43214285714285716,0.42045454545454547,0.4107142857142857,0.65,0.21428571428571427,13,7,11,3
within_A_block4,0,erp,0.0,8,lda,0.1,34,0.6176470588235294,0.5892857142857143,0.5888372093023255,0.5428571428571429,0.75,0.42857142857142855,15,5,8,6
within_A_block4,0,erp,0.0,8,lda,0.5,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.6142857142857143,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,erp,0.0,8,lda,0.9,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.5785714285714285,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,erp,0.0,15,logistic,0.01,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.6142857142857143,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,erp,0.0,15,logistic,0.1,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.5714285714285714,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,erp,0.0,15,logistic,1.0,34,0.4411764705882353,0.4392857142857143,0.43679163034001744,0.41428571428571426,0.45,0.42857142857142855,9,11,8,6
within_A_block4,0,erp,0.0,15,logistic,10.0,34,0.38235294117647056,0.37857142857142856,0.37750653879686136,0.37142857142857144,0.4,0.35714285714285715,8,12,9,5
within_A_block4,0,erp,0.0,15,svm,0.01,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.5964285714285714,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,erp,0.0,15,svm,0.1,34,0.4411764705882353,0.4392857142857143,0.43679163034001744,0.41428571428571426,0.45,0.42857142857142855,9,11,8,6
within_A_block4,0,erp,0.0,15,svm,1.0,34,0.38235294117647056,0.37857142857142856,0.37750653879686136,0.37142857142857144,0.4,0.35714285714285715,8,12,9,5
within_A_block4,0,erp,0.0,15,svm,10.0,34,0.35294117647058826,0.34285714285714286,0.343859649122807,0.36428571428571427,0.4,0.2857142857142857,8,12,10,4
within_A_block4,0,erp,0.0,15,lda,0.1,34,0.5,0.47857142857142854,0.47786811201445345,0.4642857142857143,0.6,0.35714285714285715,12,8,9,5
within_A_block4,0,erp,0.0,15,lda,0.5,34,0.6176470588235294,0.6,0.6007226738934056,0.6392857142857142,0.7,0.5,14,6,7,7
within_A_block4,0,erp,0.0,15,lda,0.9,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.6000000000000001,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,source,1e-05,6,logistic,0.01,34,0.5294117647058824,0.5035714285714286,0.5018315018315018,0.475,0.65,0.35714285714285715,13,7,9,5
within_A_block4,0,source,1e-05,6,logistic,0.1,34,0.38235294117647056,0.35714285714285715,0.35501355013550134,0.42500000000000004,0.5,0.21428571428571427,10,10,11,3
within_A_block4,0,source,1e-05,6,logistic,1.0,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.4107142857142857,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,1e-05,6,logistic,10.0,34,0.4411764705882353,0.4392857142857143,0.43679163034001744,0.40714285714285714,0.45,0.42857142857142855,9,11,8,6
within_A_block4,0,source,1e-05,6,svm,0.01,34,0.38235294117647056,0.35714285714285715,0.35501355013550134,0.4392857142857143,0.5,0.21428571428571427,10,10,11,3
within_A_block4,0,source,1e-05,6,svm,0.1,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.4107142857142857,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,1e-05,6,svm,1.0,34,0.4411764705882353,0.4392857142857143,0.43679163034001744,0.40714285714285714,0.45,0.42857142857142855,9,11,8,6
within_A_block4,0,source,1e-05,6,svm,10.0,34,0.4411764705882353,0.4392857142857143,0.43679163034001744,0.4107142857142857,0.45,0.42857142857142855,9,11,8,6
within_A_block4,0,source,1e-05,6,lda,0.1,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.41428571428571426,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,1e-05,6,lda,0.5,34,0.47058823529411764,0.4535714285714286,0.4535714285714286,0.45,0.55,0.35714285714285715,11,9,9,5
within_A_block4,0,source,1e-05,6,lda,0.9,34,0.5294117647058824,0.5035714285714286,0.5018315018315018,0.4857142857142857,0.65,0.35714285714285715,13,7,9,5
within_A_block4,0,source,1e-05,12,logistic,0.01,34,0.5,0.46785714285714286,0.46232558139534885,0.5,0.65,0.2857142857142857,13,7,10,4
within_A_block4,0,source,1e-05,12,logistic,0.1,34,0.4117647058823529,0.39285714285714285,0.39285714285714285,0.4321428571428571,0.5,0.2857142857142857,10,10,10,4
within_A_block4,0,source,1e-05,12,logistic,1.0,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.4142857142857142,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,1e-05,12,logistic,10.0,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.425,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,1e-05,12,svm,0.01,34,0.4117647058823529,0.39285714285714285,0.39285714285714285,0.44285714285714284,0.5,0.2857142857142857,10,10,10,4
within_A_block4,0,source,1e-05,12,svm,0.1,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.4178571428571428,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,1e-05,12,svm,1.0,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.42857142857142855,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,1e-05,12,svm,10.0,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.42857142857142855,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,1e-05,12,lda,0.1,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.41785714285714287,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,1e-05,12,lda,0.5,34,0.4411764705882353,0.41785714285714287,0.4164408310749774,0.45714285714285713,0.55,0.2857142857142857,11,9,10,4
within_A_block4,0,source,1e-05,12,lda,0.9,34,0.5,0.46785714285714286,0.46232558139534885,0.5107142857142858,0.65,0.2857142857142857,13,7,10,4
within_A_block4,0,combined,1e-05,8,logistic,0.01,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.6035714285714286,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,combined,1e-05,8,logistic,0.1,34,0.5,0.47857142857142854,0.47786811201445345,0.557142857142857,0.6,0.35714285714285715,12,8,9,5
within_A_block4,0,combined,1e-05,8,logistic,1.0,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.5214285714285715,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,1e-05,8,logistic,10.0,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.5142857142857142,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,1e-05,8,svm,0.01,34,0.5,0.46785714285714286,0.46232558139534885,0.5607142857142857,0.65,0.2857142857142857,13,7,10,4
within_A_block4,0,combined,1e-05,8,svm,0.1,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.525,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,1e-05,8,svm,1.0,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.5142857142857142,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,1e-05,8,svm,10.0,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.5214285714285715,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,1e-05,8,lda,0.1,34,0.5294117647058824,0.5035714285714286,0.5018315018315018,0.5285714285714286,0.65,0.35714285714285715,13,7,9,5
within_A_block4,0,combined,1e-05,8,lda,0.5,34,0.5294117647058824,0.5035714285714286,0.5018315018315018,0.5678571428571428,0.65,0.35714285714285715,13,7,9,5
within_A_block4,0,combined,1e-05,8,lda,0.9,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.6035714285714286,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,combined,1e-05,12,logistic,0.01,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.6,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,1e-05,12,logistic,0.1,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.5571428571428572,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,1e-05,12,logistic,1.0,34,0.5294117647058824,0.5035714285714286,0.5018315018315018,0.5071428571428571,0.65,0.35714285714285715,13,7,9,5
within_A_block4,0,combined,1e-05,12,logistic,10.0,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.5,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,1e-05,12,svm,0.01,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.5535714285714286,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,1e-05,12,svm,0.1,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.5214285714285715,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,1e-05,12,svm,1.0,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.5035714285714286,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,1e-05,12,svm,10.0,34,0.5882352941176471,0.5642857142857143,0.5641025641025641,0.5035714285714286,0.7,0.42857142857142855,14,6,8,6
within_A_block4,0,combined,1e-05,12,lda,0.1,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.525,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,1e-05,12,lda,0.5,34,0.5882352941176471,0.5642857142857143,0.5641025641025641,0.575,0.7,0.42857142857142855,14,6,8,6
within_A_block4,0,combined,1e-05,12,lda,0.9,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.6071428571428571,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,1e-05,15,logistic,0.01,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.6035714285714285,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,1e-05,15,logistic,0.1,34,0.6176470588235294,0.6,0.6007226738934056,0.5642857142857143,0.7,0.5,14,6,7,7
within_A_block4,0,combined,1e-05,15,logistic,1.0,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.4892857142857143,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,1e-05,15,logistic,10.0,34,0.4117647058823529,0.3821428571428572,0.3772893772893773,0.3821428571428571,0.55,0.21428571428571427,11,9,11,3
within_A_block4,0,combined,1e-05,15,svm,0.01,34,0.5882352941176471,0.5642857142857143,0.5641025641025641,0.5714285714285714,0.7,0.42857142857142855,14,6,8,6
within_A_block4,0,combined,1e-05,15,svm,0.1,34,0.5882352941176471,0.5642857142857143,0.5641025641025641,0.5035714285714286,0.7,0.42857142857142855,14,6,8,6
within_A_block4,0,combined,1e-05,15,svm,1.0,34,0.4117647058823529,0.3821428571428572,0.3772893772893773,0.3964285714285714,0.55,0.21428571428571427,11,9,11,3
within_A_block4,0,combined,1e-05,15,svm,10.0,34,0.38235294117647056,0.35714285714285715,0.35501355013550134,0.3357142857142857,0.5,0.21428571428571427,10,10,11,3
within_A_block4,0,combined,1e-05,15,lda,0.1,34,0.5882352941176471,0.5642857142857143,0.5641025641025641,0.5178571428571428,0.7,0.42857142857142855,14,6,8,6
within_A_block4,0,combined,1e-05,15,lda,0.5,34,0.5882352941176471,0.5642857142857143,0.5641025641025641,0.5785714285714286,0.7,0.42857142857142855,14,6,8,6
within_A_block4,0,combined,1e-05,15,lda,0.9,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.6142857142857143,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,source,0.001,6,logistic,0.01,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.48214285714285715,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,source,0.001,6,logistic,0.1,34,0.4117647058823529,0.39285714285714285,0.39285714285714285,0.43214285714285716,0.5,0.2857142857142857,10,10,10,4
within_A_block4,0,source,0.001,6,logistic,1.0,34,0.4411764705882353,0.4392857142857143,0.43679163034001744,0.3964285714285714,0.45,0.42857142857142855,9,11,8,6
within_A_block4,0,source,0.001,6,logistic,10.0,34,0.4411764705882353,0.4392857142857143,0.43679163034001744,0.39642857142857135,0.45,0.42857142857142855,9,11,8,6
within_A_block4,0,source,0.001,6,svm,0.01,34,0.4117647058823529,0.39285714285714285,0.39285714285714285,0.4357142857142857,0.5,0.2857142857142857,10,10,10,4
within_A_block4,0,source,0.001,6,svm,0.1,34,0.4411764705882353,0.4392857142857143,0.43679163034001744,0.3999999999999999,0.45,0.42857142857142855,9,11,8,6
within_A_block4,0,source,0.001,6,svm,1.0,34,0.4411764705882353,0.4392857142857143,0.43679163034001744,0.39642857142857135,0.45,0.42857142857142855,9,11,8,6
within_A_block4,0,source,0.001,6,svm,10.0,34,0.4411764705882353,0.4392857142857143,0.43679163034001744,0.39642857142857135,0.45,0.42857142857142855,9,11,8,6
within_A_block4,0,source,0.001,6,lda,0.1,34,0.4117647058823529,0.4035714285714286,0.40350877192982454,0.3999999999999999,0.45,0.35714285714285715,9,11,9,5
within_A_block4,0,source,0.001,6,lda,0.5,34,0.4117647058823529,0.3821428571428572,0.3772893772893773,0.46071428571428574,0.55,0.21428571428571427,11,9,11,3
within_A_block4,0,source,0.001,6,lda,0.9,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.4928571428571429,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,source,0.001,12,logistic,0.01,34,0.47058823529411764,0.44285714285714284,0.43956043956043955,0.5142857142857142,0.6,0.2857142857142857,12,8,10,4
within_A_block4,0,source,0.001,12,logistic,0.1,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.4214285714285715,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,0.001,12,logistic,1.0,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.39642857142857146,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,0.001,12,logistic,10.0,34,0.47058823529411764,0.4642857142857143,0.4631578947368421,0.40714285714285714,0.5,0.42857142857142855,10,10,8,6
within_A_block4,0,source,0.001,12,svm,0.01,34,0.4117647058823529,0.39285714285714285,0.39285714285714285,0.4285714285714286,0.5,0.2857142857142857,10,10,10,4
within_A_block4,0,source,0.001,12,svm,0.1,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.39642857142857146,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,0.001,12,svm,1.0,34,0.47058823529411764,0.4642857142857143,0.4631578947368421,0.4107142857142857,0.5,0.42857142857142855,10,10,8,6
within_A_block4,0,source,0.001,12,svm,10.0,34,0.47058823529411764,0.4642857142857143,0.4631578947368421,0.40714285714285714,0.5,0.42857142857142855,10,10,8,6
within_A_block4,0,source,0.001,12,lda,0.1,34,0.4411764705882353,0.4285714285714286,0.4288240495137047,0.4,0.5,0.35714285714285715,10,10,9,5
within_A_block4,0,source,0.001,12,lda,0.5,34,0.4117647058823529,0.39285714285714285,0.39285714285714285,0.44285714285714284,0.5,0.2857142857142857,10,10,10,4
within_A_block4,0,source,0.001,12,lda,0.9,34,0.47058823529411764,0.44285714285714284,0.43956043956043955,0.5142857142857142,0.6,0.2857142857142857,12,8,10,4
within_A_block4,0,combined,0.001,8,logistic,0.01,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.5750000000000001,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,0.001,8,logistic,0.1,34,0.5,0.47857142857142854,0.47786811201445345,0.5357142857142857,0.6,0.35714285714285715,12,8,9,5
within_A_block4,0,combined,0.001,8,logistic,1.0,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.5,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,combined,0.001,8,logistic,10.0,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.49642857142857144,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,combined,0.001,8,svm,0.01,34,0.5,0.47857142857142854,0.47786811201445345,0.5321428571428571,0.6,0.35714285714285715,12,8,9,5
within_A_block4,0,combined,0.001,8,svm,0.1,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.5035714285714286,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,0.001,8,svm,1.0,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.5,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,combined,0.001,8,svm,10.0,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.5,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,combined,0.001,8,lda,0.1,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.5035714285714286,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,0.001,8,lda,0.5,34,0.5294117647058824,0.5035714285714286,0.5018315018315018,0.5464285714285715,0.65,0.35714285714285715,13,7,9,5
within_A_block4,0,combined,0.001,8,lda,0.9,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.575,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,0.001,12,logistic,0.01,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.575,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,0.001,12,logistic,0.1,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.5321428571428571,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,0.001,12,logistic,1.0,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.48928571428571427,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,0.001,12,logistic,10.0,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.46785714285714286,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,combined,0.001,12,svm,0.01,34,0.5294117647058824,0.4928571428571428,0.48484848484848486,0.5464285714285715,0.7,0.2857142857142857,14,6,10,4
within_A_block4,0,combined,0.001,12,svm,0.1,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.48928571428571427,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,0.001,12,svm,1.0,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.46785714285714286,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,combined,0.001,12,svm,10.0,34,0.5294117647058824,0.5142857142857142,0.5142857142857142,0.475,0.6,0.42857142857142855,12,8,8,6
within_A_block4,0,combined,0.001,12,lda,0.1,34,0.5588235294117647,0.5392857142857143,0.5392953929539295,0.4928571428571429,0.65,0.42857142857142855,13,7,8,6
within_A_block4,0,combined,0.001,12,lda,0.5,34,0.5294117647058824,0.4928571428571428,0.48484848484848486,0.5535714285714286,0.7,0.2857142857142857,14,6,10,4
within_A_block4,0,combined,0.001,12,lda,0.9,34,0.5882352941176471,0.5535714285714286,0.5492424242424242,0.5857142857142857,0.75,0.35714285714285715,15,5,9,5
within_A_block4,0,combined,0.001,15,logistic,0.01,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.5857142857142857,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,0.001,15,logistic,0.1,34,0.5882352941176471,0.5642857142857143,0.5641025641025641,0.55,0.7,0.42857142857142855,14,6,8,6
within_A_block4,0,combined,0.001,15,logistic,1.0,34,0.5588235294117647,0.55,0.5490716180371353,0.4714285714285715,0.6,0.5,12,8,7,7
within_A_block4,0,combined,0.001,15,logistic,10.0,34,0.35294117647058826,0.3214285714285714,0.315018315018315,0.3607142857142857,0.5,0.14285714285714285,10,10,12,2
within_A_block4,0,combined,0.001,15,svm,0.01,34,0.5588235294117647,0.5285714285714286,0.5255813953488373,0.5535714285714286,0.7,0.35714285714285715,14,6,9,5
within_A_block4,0,combined,0.001,15,svm,0.1,34,0.5588235294117647,0.55,0.5490716180371353,0.47857142857142865,0.6,0.5,12,8,7,7
within_A_block4,0,combined,0.001,15,svm,1.0,34,0.38235294117647056,0.3464285714285714,0.3358139534883721,0.37857142857142856,0.55,0.14285714285714285,11,9,12,2
within_A_block4,0,combined,0.001,15,svm,10.0,34,0.35294117647058826,0.3214285714285714,0.315018315018315,0.32499999999999996,0.5,0.14285714285714285,10,10,12,2
within_A_block4,0,combined,0.001,15,lda,0.1,34,0.5882352941176471,0.575,0.575,0.4928571428571429,0.65,0.5,13,7,7,7
within_A_block4,0,combined,0.001,15,lda,0.5,34,0.5882352941176471,0.5642857142857143,0.5641025641025641,0.5535714285714286,0.7,0.42857142857142855,14,6,8,6
within_A_block4,0,combined,0.001,15,lda,0.9,34,0.5882352941176471,0.5535714285714286,0.5492424242424242,0.5821428571428571,0.75,0.35714285714285715,15,5,9,5
within_A_block4,0,source,0.03,6,logistic,0.01,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.6142857142857143,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,source,0.03,6,logistic,0.1,34,0.6176470588235294,0.6107142857142858,0.6091954022988506,0.5785714285714286,0.65,0.5714285714285714,13,7,6,8
within_A_block4,0,source,0.03,6,logistic,1.0,34,0.5882352941176471,0.5857142857142856,0.5824561403508772,0.5535714285714286,0.6,0.5714285714285714,12,8,6,8
within_A_block4,0,source,0.03,6,logistic,10.0,34,0.5882352941176471,0.5857142857142856,0.5824561403508772,0.5464285714285715,0.6,0.5714285714285714,12,8,6,8
within_A_block4,0,source,0.03,6,svm,0.01,34,0.6176470588235294,0.6107142857142858,0.6091954022988506,0.5821428571428572,0.65,0.5714285714285714,13,7,6,8
within_A_block4,0,source,0.03,6,svm,0.1,34,0.5882352941176471,0.5857142857142856,0.5824561403508772,0.5571428571428572,0.6,0.5714285714285714,12,8,6,8
within_A_block4,0,source,0.03,6,svm,1.0,34,0.5882352941176471,0.5857142857142856,0.5824561403508772,0.55,0.6,0.5714285714285714,12,8,6,8
within_A_block4,0,source,0.03,6,svm,10.0,34,0.5882352941176471,0.5857142857142856,0.5824561403508772,0.55,0.6,0.5714285714285714,12,8,6,8
within_A_block4,0,source,0.03,6,lda,0.1,34,0.5882352941176471,0.5857142857142856,0.5824561403508772,0.5607142857142857,0.6,0.5714285714285714,12,8,6,8
within_A_block4,0,source,0.03,6,lda,0.5,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.5821428571428572,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,source,0.03,6,lda,0.9,34,0.6764705882352942,0.6607142857142857,0.6621499548328816,0.6142857142857144,0.75,0.5714285714285714,15,5,6,8
within_A_block4,0,source,0.03,12,logistic,0.01,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.5678571428571428,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,source,0.03,12,logistic,0.1,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.5821428571428572,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,source,0.03,12,logistic,1.0,34,0.6176470588235294,0.6214285714285714,0.6146469049694856,0.5964285714285715,0.6,0.6428571428571429,12,8,5,9
within_A_block4,0,source,0.03,12,logistic,10.0,34,0.6176470588235294,0.6321428571428571,0.6173160173160173,0.6107142857142858,0.55,0.7142857142857143,11,9,4,10
within_A_block4,0,source,0.03,12,svm,0.01,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.5821428571428572,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,source,0.03,12,svm,0.1,34,0.6470588235294118,0.6464285714285715,0.6421052631578947,0.592857142857143,0.65,0.6428571428571429,13,7,5,9
within_A_block4,0,source,0.03,12,svm,1.0,34,0.6176470588235294,0.6321428571428571,0.6173160173160173,0.6071428571428572,0.55,0.7142857142857143,11,9,4,10
within_A_block4,0,source,0.03,12,svm,10.0,34,0.6176470588235294,0.6321428571428571,0.6173160173160173,0.6071428571428572,0.55,0.7142857142857143,11,9,4,10
within_A_block4,0,source,0.03,12,lda,0.1,34,0.6470588235294118,0.6464285714285715,0.6421052631578947,0.6000000000000001,0.65,0.6428571428571429,13,7,5,9
within_A_block4,0,source,0.03,12,lda,0.5,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.5821428571428572,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,source,0.03,12,lda,0.9,34,0.6470588235294118,0.6357142857142857,0.6357142857142857,0.5571428571428572,0.7,0.5714285714285714,14,6,6,8
within_A_block4,0,combined,0.03,8,logistic,0.01,34,0.5588235294117647,0.55,0.5490716180371353,0.575,0.6,0.5,12,8,7,7
within_A_block4,0,combined,0.03,8,logistic,0.1,34,0.5588235294117647,0.5607142857142857,0.5553618134263296,0.5535714285714285,0.55,0.5714285714285714,11,9,6,8
