mode,scheme,fold,false_positive,true_positive
within,combined,within_A_block2,0.0,0.0
within,combined,within_A_block2,0.0,0.06666666666666667
within,combined,within_A_block2,0.11764705882352941,0.06666666666666667
within,combined,within_A_block2,0.11764705882352941,0.2
within,combined,within_A_block2,0.23529411764705882,0.2
within,combined,within_A_block2,0.23529411764705882,0.26666666666666666
within,combined,within_A_block2,0.47058823529411764,0.26666666666666666
within,combined,within_A_block2,0.47058823529411764,0.3333333333333333
within,combined,within_A_block2,0.5294117647058824,0.3333333333333333
within,combined,within_A_block2,0.5294117647058824,0.6
within,combined,within_A_block2,0.6470588235294118,0.6
within,combined,within_A_block2,0.6470588235294118,0.6666666666666666
within,combined,within_A_block2,0.7058823529411765,0.6666666666666666
within,combined,within_A_block2,0.7058823529411765,0.8
within,combined,within_A_block2,0.7647058823529411,0.8
within,combined,within_A_block2,0.7647058823529411,0.8666666666666667
within,combined,within_A_block2,0.8235294117647058,0.8666666666666667
within,combined,within_A_block2,0.8235294117647058,0.9333333333333333
within,combined,within_A_block2,0.9411764705882353,0.9333333333333333
within,combined,within_A_block2,0.9411764705882353,1.0
within,combined,within_A_block2,1.0,1.0
within,combined,within_A_block3,0.0,0.0
within,combined,within_A_block3,0.0625,0.0
within,combined,within_A_block3,0.125,0.0
within,combined,within_A_block3,0.125,0.0625
within,combined,within_A_block3,0.25,0.0625
within,combined,within_A_block3,0.25,0.375
within,combined,within_A_block3,0.3125,0.375
within,combined,within_A_block3,0.3125,0.4375
within,combined,within_A_block3,0.625,0.4375
within,combined,within_A_block3,0.625,0.5625
within,combined,within_A_block3,0.75,0.5625
within,combined,within_A_block3,0.75,0.75
within,combined,within_A_block3,0.8125,0.75
within,combined,within_A_block3,0.8125,0.9375
within,combined,within_A_block3,0.875,0.9375
within,combined,within_A_block3,0.875,1.0
within,combined,within_A_block3,1.0,1.0
within,combined,within_A_block4,0.0,0.0
within,combined,within_A_block4,0.05,0.0
within,combined,within_A_block4,0.05,0.23529411764705882
within,combined,within_A_block4,0.1,0.23529411764705882
within,combined,within_A_block4,0.1,0.29411764705882354
within,combined,within_A_block4,0.25,0.29411764705882354
within,combined,within_A_block4,0.25,0.4117647058823529
within,combined,within_A_block4,0.3,0.4117647058823529
within,combined,within_A_block4,0.3,0.47058823529411764
within,combined,within_A_block4,0.6,0.47058823529411764
within,combined,within_A_block4,0.6,0.5294117647058824
within,combined,within_A_block4,0.65,0.5294117647058824
within,combined,within_A_block4,0.65,0.6470588235294118
within,combined,within_A_block4,0.9,0.6470588235294118
within,combined,within_A_block4,0.9,0.8823529411764706
within,combined,within_A_block4,0.95,0.8823529411764706
within,combined,within_A_block4,0.95,0.9411764705882353
within,combined,within_A_block4,1.0,0.9411764705882353
within,combined,within_A_block4,1.0,1.0
within,combined,within_B_block0,0.0,0.0
within,combined,within_B_block0,0.0,0.06666666666666667
within,combined,within_B_block0,0.2,0.06666666666666667
within,combined,within_B_block0,0.2,0.2
within,combined,within_B_block0,0.3333333333333333,0.2
within,combined,within_B_block0,0.3333333333333333,0.3333333333333333
within,combined,within_B_block0,0.4666666666666667,0.3333333333333333
within,combined,within_B_block0,0.4666666666666667,0.6
within,combined,within_B_block0,0.7333333333333333,0.6
within,combined,within_B_block0,0.7333333333333333,0.7333333333333333
within,combined,within_B_block0,0.8666666666666667,0.7333333333333333
within,combined,within_B_block0,0.8666666666666667,0.9333333333333333
within,combined,within_B_block0,1.0,0.9333333333333333
within,combined,within_B_block0,1.0,1.0
within,combined,within_B_block1,0.0,0.0
within,combined,within_B_block1,0.0,0.05555555555555555
within,combined,within_B_block1,0.18181818181818182,0.05555555555555555
within,combined,within_B_block1,0.18181818181818182,0.2222222222222222
within,combined,within_B_block1,0.36363636363636365,0.2222222222222222
within,combined,within_B_block1,0.36363636363636365,0.6111111111111112
within,combined,within_B_block1,0.6363636363636364,0.6111111111111112
within,combined,within_B_block1,0.6363636363636364,0.8333333333333334
within,combined,within_B_block1,0.7272727272727273,0.8333333333333334
within,combined,within_B_block1,0.7272727272727273,0.8888888888888888
within,combined,within_B_block1,0.8181818181818182,0.8888888888888888
within,combined,within_B_block1,0.8181818181818182,0.9444444444444444
within,combined,within_B_block1,0.9090909090909091,0.9444444444444444
within,combined,within_B_block1,0.9090909090909091,1.0
within,combined,within_B_block1,1.0,1.0
within,combined,within_B_block2,0.0,0.0
within,combined,within_B_block2,0.0,0.05555555555555555
within,combined,within_B_block2,0.0,0.3333333333333333
within,combined,within_B_block2,0.09090909090909091,0.3333333333333333
within,combined,within_B_block2,0.09090909090909091,0.5555555555555556
within,combined,within_B_block2,0.18181818181818182,0.5555555555555556
within,combined,within_B_block2,0.18181818181818182,0.6666666666666666
within,combined,within_B_block2,0.2727272727272727,0.6666666666666666
within,combined,within_B_block2,0.2727272727272727,0.7777777777777778
within,combined,within_B_block2,0.36363636363636365,0.7777777777777778
within,combined,within_B_block2,0.36363636363636365,0.8333333333333334
within,combined,within_B_block2,0.8181818181818182,0.8333333333333334
within,combined,within_B_block2,0.8181818181818182,0.9444444444444444
within,combined,within_B_block2,1.0,0.9444444444444444
within,combined,within_B_block2,1.0,1.0
within,combined,within_B_block3,0.0,0.0
within,combined,within_B_block3,0.0,0.07142857142857142
within,combined,within_B_block3,0.05,0.07142857142857142
within,combined,within_B_block3,0.05,0.21428571428571427
within,combined,within_B_block3,0.25,0.21428571428571427
within,combined,within_B_block3,0.25,0.35714285714285715
within,combined,within_B_block3,0.3,0.35714285714285715
within,combined,within_B_block3,0.3,0.42857142857142855
within,combined,within_B_block3,0.35,0.42857142857142855
within,combined,within_B_block3,0.35,0.5714285714285714
within,combined,within_B_block3,0.4,0.5714285714285714
within,combined,within_B_block3,0.4,0.6428571428571429
within,combined,within_B_block3,0.45,0.6428571428571429
within,combined,within_B_block3,0.45,0.7857142857142857
within,combined,within_B_block3,0.5,0.7857142857142857
within,combined,within_B_block3,0.5,0.8571428571428571
within,combined,within_B_block3,0.7,0.8571428571428571
within,combined,within_B_block3,0.7,0.9285714285714286
within,combined,within_B_block3,0.9,0.9285714285714286
within,combined,within_B_block3,0.9,1.0
within,combined,within_B_block3,1.0,1.0
within,combined,within_B_block4,0.0,0.0
within,combined,within_B_block4,0.05555555555555555,0.0
within,combined,within_B_block4,0.16666666666666666,0.0
within,combined,within_B_block4,0.16666666666666666,0.125
within,combined,within_B_block4,0.2777777777777778,0.125
within,combined,within_B_block4,0.2777777777777778,0.25
within,combined,within_B_block4,0.3333333333333333,0.25
within,combined,within_B_block4,0.3333333333333333,0.375
within,combined,within_B_block4,0.3888888888888889,0.375
within,combined,within_B_block4,0.3888888888888889,0.5625
within,combined,within_B_block4,0.5,0.5625
within,combined,within_B_block4,0.5,0.8125
within,combined,within_B_block4,0.6666666666666666,0.8125
within,combined,within_B_block4,0.6666666666666666,0.9375
within,combined,within_B_block4,0.7222222222222222,0.9375
within,combined,within_B_block4,0.7222222222222222,1.0
within,combined,within_B_block4,1.0,1.0
