scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
source,0.001,6,logistic,0.1,0.48875,0.48683709970474676,0.4980681022408964,0.05255212896858801
source,0.001,6,logistic,1.0,0.46452380952380956,0.46378463547581195,0.4947247023809524,0.031605812591725645
source,0.001,6,logistic,10.0,0.4574894957983194,0.45664177833295483,0.49510766806722695,0.05533733236999961
source,0.001,6,svm,0.01,0.48875,0.48683709970474676,0.4973538165266106,0.05255212896858801
source,0.001,6,svm,0.1,0.46452380952380956,0.46378463547581195,0.49740152310924374,0.031605812591725645
source,0.001,6,svm,1.0,0.46373949579831936,0.4628917783329548,0.49804184173669463,0.04956728489617992
source,0.001,6,svm,10.0,0.4699894957983194,0.4700346354758119,0.49595850840336136,0.039889778684064674
source,0.001,6,lda,0.1,0.48,0.4768098455598455,0.5007983193277311,0.029752216663401818
source,0.001,6,lda,0.5,0.4878676470588236,0.48731404724051786,0.49463060224089633,0.05612076122475515
source,0.001,6,lda,0.9,0.4969747899159664,0.4993853622530093,0.5020815826330531,0.051130966887197926
source,0.001,12,logistic,0.01,0.5136519607843137,0.5141962866227572,0.5062250525210084,0.09112389441846153
source,0.001,12,logistic,0.1,0.47572478991596634,0.4729672950261186,0.4812907037815126,0.0738896442089034
source,0.001,12,logistic,1.0,0.4373424369747899,0.4374276061776062,0.4710959383753502,0.06892386493803529
source,0.001,12,logistic,10.0,0.46286764705882355,0.4621082216670452,0.48379420518207283,0.06362973575160068
source,0.001,12,svm,0.01,0.48405812324929975,0.48011015216897573,0.48526741946778706,0.06923538159594195
source,0.001,12,svm,0.1,0.4435924369747899,0.4445704633204633,0.4740279236694677,0.057625249792072675
source,0.001,12,svm,1.0,0.44984243697478987,0.45082046332046327,0.48079175420168063,0.05415262076638286
source,0.001,12,svm,10.0,0.4569852941176471,0.45670281626163983,0.48444065126050423,0.06238551606245703
source,0.001,12,lda,0.1,0.4665581232492997,0.46666903247785607,0.4714430147058824,0.07119667819712043
source,0.001,12,lda,0.5,0.49030812324929973,0.4880976039064274,0.4889933473389356,0.06575974416972423
source,0.001,12,lda,0.9,0.5278676470588235,0.5267445491710198,0.5101750700280112,0.10483793228754723
combined,0.001,8,logistic,0.01,0.4871428571428572,0.47827617533499883,0.5233254551820729,0.11088352816741986
